<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2900071	8.54310150871132	1.8207897307562	12.7117020085201	3.42501434348794	1
X2900072	14.6281080226167	-2.10523398367007	19.3804964973636	-9.11188267901674	1
X2900073	-3.39579928084839	-3.50789893446032	22.6424561894084	-14.2961960542204	1
X2900074	2.39404755015776	1.30391469727437	16.6524188680317	1.79173624282952	1
X2900075	-51.3047470997131	-3.6995533310951	-15.4323015941579	-8.07720443598929	1
X2900076	-17.4332776242734	-4.03325014825219	-26.6926356685434	-3.22172888626141	1
X2900077	-33.4302555398474	-3.69254868515135	-16.9658637643572	-1.77383251286914	1
X2900078	-34.4434325214065	0.969458439545542	-25.7746691825719	2.80206504708261	1
X2900079	-20.6517443094529	0.569732537035101	-12.8422311329307	2.12370956735533	1
X2900080	-3.41189051957973	-0.033969801739586	-7.78291569445585	3.61227697814637	1
X2900081	15.7178982141359	-0.569295315403612	9.7336842419388	10.540943039711	1
X2900082	-1.73196706418029	-2.3246263807945	1.32390476173918	1.09051036589659	1
X2900083	-3.72040345273843	0.716428862686842	-4.73137450858243	7.66038881400083	1
X2900084	28.4671291390989	2.25355862233259	13.4229076904575	7.22399083160054	1
X2900085	13.6769372119976	0.482620315460471	18.6899419734572	5.39945478008046	1
X2900086	10.0782899344383	-2.24645255624888	-4.1736649867687	2.27752520744333	1
X2900087	23.4889197916914	3.56936164468629	-5.62908786373597	9.08227160220352	1
X2900088	-9.91477999995259	-1.42073374323715	3.63684101047022	-8.0839459189284	1
X2900089	-16.800655725737	1.50631887452564	-19.5107520965006	9.17015634436029	1
X2900090	17.4294852437486	0.64473248780313	29.0418314477805	-3.51679063991577	1
X2900091	16.5730403068841	3.56916519003794	-2.90699502397943	14.0337943111006	1
X2900092	-1.49820403701325	3.91746987109186	-12.720026746409	12.1228295725895	1
X2900093	-24.4279210284542	-2.08029119495873	-40.7768513642778	-1.80072364376518	1
X2900094	8.59497794251506	2.23071623960648	-7.94902604643828	10.3092030541436	1
X2900095	-17.6974472506938	1.1296868033305	-37.7069711322705	12.62034157639	1
X2900096	-3.7183828129287	-0.603880735900364	6.45418272967205	5.74020546462501	1
X2900097	14.5227936892242	-1.27498034859174	9.00869866870741	7.12871865242522	1
X2900098	-2.55080365343559	-2.60320204888636	7.76902131886914	3.76423247745523	1
X2900099	20.3682101980598	3.26190754712467	-5.79560866288846	12.1769345784019	1
X2900100	25.5050749173908	2.34234908196663	28.8394677211434	14.353753954842	1
X2900101	-1.64411868240792	0.788752718490233	-22.9849038680571	9.01945630644115	1
X2900102	10.5235730679102	2.09403349893537	4.04020288922111	9.25271587936243	1
X2900103	-3.27460343905575	3.19956929861477	-12.0991883245888	5.96548848691729	1
X2900104	3.98899476363228	0.877500627159106	-6.70702875376234	0.201247006045392	1
X2900105	34.0904158953868	2.14932888037564	26.864430607654	6.24709752993412	1
X2900106	18.813316041315	1.04224631339655	-1.87325271506485	0.54968751399419	1
X2900107	-31.3060546289211	-2.0409444233409	-17.4999078540238	2.9486083767692	1
X2900108	-10.0572731378071	-2.94984047072365	-6.10820157717575	-2.60909989659797	1
X2900109	-12.6958370138826	-0.89092893335994	-40.8419175243287	-7.52195360853436	1
X2900110	-23.6369054492979	-0.875932793082621	-10.1087466802645	-9.1164168359027	1
X2900111	6.48308452389496	-0.131509730874398	-1.32274872062735	10.4684117777592	1
X2900112	-5.98934228924076	-3.46032588205193	-11.9921531589787	-2.00484356538842	1
X2900113	23.1749634280482	-0.581319823381378	15.7885016231936	-3.1296805948128	1
X2900114	4.06020143166063	1.2715737817851	3.76525923654028	0.475386300783224	1
X2900115	-43.8390277380188	-3.18899843824144	-28.6643555439641	-5.21666618642508	1
X2900116	-12.307887843761	-1.79829577292309	-1.51302402233623	-5.85754125295383	1
X2900117	20.4639752247112	2.11541639803313	13.544683224089	-1.42297639939636	1
X2900118	-46.0090534677869	-3.39320449063615	-28.3317580738945	-10.2610142867137	1
X2900119	-34.8053601351819	-1.313938864435	-15.0350951098357	-5.0882460909289	1
X2900120	-42.0712120958182	-1.25428690758757	-26.5933000531692	-6.88647098000812	1
X2900121	13.1975935833969	-1.78183375262635	2.15852747959078	2.55585612015713	1
X2900122	-36.7133061771556	-0.137906458741532	-26.9684567249988	5.46299789624953	1
X2900123	4.65446586616185	-2.12132112912169	-3.1902788371322	-3.21126824582818	1
X2900124	-24.0218810673081	1.47619061325566	-14.5950066258221	0.834053892292934	1
X2900125	39.916600355607	-0.91439074659767	16.2173703670667	12.3456313028701	1
X2900126	-11.5997733464406	-1.66621518487502	-17.4636709584801	7.20262908975458	1
X2900127	-6.77319117768084	-1.65430920950997	15.3627171085748	-8.49490565454128	1
X2900128	40.9986595318913	-3.07183664286753	41.5648226212576	-2.24061230070285	1
X2900129	-2.84190429871778	-0.509837814428616	-5.91588506952215	1.84996977539401	1
X2900130	-11.568081312263	0.18130273181779	-13.8571622283612	5.77308677592801	1
X2900131	28.1238711094009	-0.0623988236906309	18.9665472400227	6.23332980189156	1
X2900132	35.6756587587285	0.993321691174583	27.0021381470432	3.12475632261126	1
X2900133	10.9538422243998	0.635990063388568	11.1120654752397	-0.988902436030675	1
X2900134	-37.4250592987465	1.19215385860369	-46.4962861175241	0.231793120931439	1
X2900135	-0.540658747898863	-0.357168876608894	-17.9879120972586	16.37334040547	1
X2900136	-28.4853607857955	-1.74853691939623	-16.806681081973	-8.47703626888378	1
X2900137	-21.4155006291174	-0.081177900141172	-30.1949379786771	10.8872705636435	1
X2900138	-32.4201231223834	1.34383862984275	-32.8745388238872	1.4208211231718	1
X2900139	-13.8139201268457	-0.666652327716557	-0.0854703411729187	-0.382786594343043	1
X2900140	-6.1015431629095	-2.45559490135472	12.4076249373711	0.907947068118436	1
X2900141	2.69143445069963	0.907992270498811	-0.0758605430110659	7.90258371390784	1
X2900142	5.97349691039089	2.86175612148575	-19.1376711315653	12.4098968851566	1
X2900143	14.7336420563268	3.28006660405277	-8.14204264260888	16.4401915681718	1
X2900144	9.10884689270012	-3.4327600759462	5.41033878900707	-2.51173130013179	1
X2900145	17.2758974650691	2.77428208946408	5.25212570181515	12.7719151617091	1
X2900146	30.1373794280881	2.60562674904876	25.9749349685061	10.6609476548362	1
X2900147	29.7941783775538	2.1503945933242	9.68333933331605	11.4167688294148	1
X2900148	4.36038106355907	1.11761169040756	-8.23840364236635	5.46060010452967	1
X2900149	-2.06662494782313	1.38905430971232	-3.43055324382048	3.04359256157222	1
X2900150	14.8739819125571	3.57232250902251	-10.0567944054057	14.0650450188324	1
X2900151	17.8982287035229	3.06846301304694	-10.1118135126005	15.6256707440083	1
X2900152	-15.2674620289174	0.717556782300985	-17.1904973468851	7.11792423662712	1
X2900153	4.62612996661817	2.92803933689905	0.403526080304905	8.55557823499406	1
X2900154	5.3939068193554	0.957354460707974	2.04242123212555	-0.434068630555055	1
X2900155	-32.771286592257	-1.20983846318681	-15.5167224076104	8.54507067142969	1
X2900156	-12.1084940631088	1.27753905447717	-9.78215128530597	-5.17086884916339	1
X2900157	-8.95078690310716	1.32440351271043	-20.337720471333	8.91184566503846	1
X2900158	-12.3024564646639	2.80285154886321	-17.7903376104979	7.73464296584499	1
X2900159	24.2612576522336	-1.73875723360099	36.390882553955	-1.87815750734126	1
X2900160	20.2828557918916	1.43634837651872	1.22658044338608	3.53732217434705	1
X2900161	4.13734474993269	-1.72297395313192	15.4779865978795	-7.78984091840506	1
X2900162	12.5705772526089	0.897237370001796	12.0915237201021	-0.642463342721877	1
X2900163	17.5185209193269	0.230390537114208	19.6480436479926	4.18890420661265	1
X2900164	10.6938668451553	0.246752087971685	7.72300876532681	2.85097248175069	1
X2900165	5.53664536545937	0.746260725724716	2.34705838848246	2.10634524887678	1
X2900166	-39.7160362577683	-2.15238452224085	-36.1154008319862	-10.4371322068756	1
X2900167	-21.5056912155034	-2.72529832134936	-15.4421128506422	-0.114677976495988	1
X2900168	-12.0560255678777	-2.2444121772138	0.297492928588797	3.71629071932518	1
X2900169	15.7163864230684	0.87827857908274	-7.02214812491482	4.70116393160621	1
X2900170	-22.9439646928782	-0.017212425062539	-10.9530064529232	0.718159991278275	1
X2900171	-8.69154659505282	0.0024220101931044	-23.0630180535378	3.07850118550942	1
X2900172	33.2776126596072	-1.29221914735998	26.7068458798568	-9.6322016498565	1
X2900173	16.9867751861027	-0.820669845025173	4.34544746776096	-2.09522729310538	1
X2900174	-0.157020054111723	0.134140660149162	1.44256921764966	-1.07035530393497	1
X2900175	10.9823775265036	-1.77097529862995	17.3742926498298	-9.71641857952723	1
X2900176	4.29413907233273	-3.64207299690567	20.2271123489606	-7.8838534952931	1
X2900177	13.8064203609416	1.6171159887413	17.6406156324239	-0.31480521055074	1
X2900178	-24.5424547350398	-3.20950631038826	-15.469899772877	2.56446708998661	1
X2900179	14.1494256267131	-0.259384043147236	39.8410478468883	-12.5675636395774	1
X2900180	-0.368286052136208	1.01387303909902	4.83279813645123	-2.7038323701394	1
X2900181	-13.0854849640307	0.227905823874526	-7.9209616150077	-6.62152667722519	1
X2900182	-12.125017583891	-2.96661398792528	4.26615680951102	-7.39027003830464	1
X2900183	-28.7478770993444	-2.00575668271737	-1.40275013239784	-3.04737318714624	1
X2900184	24.877453542986	1.23177132412626	22.9497375059195	-2.6176784224428	1
X2900185	-9.43573655081919	-0.517270469591679	-10.957629757627	-4.70250722280017	1
X2900186	12.7302753038242	-0.76037799822347	20.9526541075985	-15.5997600854473	1
X2900187	-7.22364440077311	0.0333746951439656	13.6101144255126	-6.35913919744289	1
X2900188	-1.44514631520285	0.807495391996919	5.67145241517942	-1.28878470475222	1
X2900189	17.6989000423892	-2.36190038043799	7.23118712001739	-6.67691711242703	1
X2900190	22.9565120806916	1.85765591940949	18.5735687063573	-0.229796782383103	1
X2900191	0.365891230978896	1.39123884004661	7.12269206898289	-3.66322897263249	1
X2900192	24.9473745775874	-0.875837295886686	29.7795792940247	-7.14078997266982	1
X2900193	-1.79264518862783	0.612235982398589	14.8864805026154	-3.36601714026328	1
X2900194	-21.6595969940398	1.18184904156129	-31.5520779881784	-0.389021309634001	1
X2900195	3.7793188996188	-2.55521859745556	17.1185996718032	-7.19921346997074	1
X2900196	-33.1736840029032	-2.86747237590759	-35.7913603524265	-11.2906366208727	1
X2900197	-12.7820450058492	-0.538731543554493	-19.1938237609121	-3.43393018131476	1
X2900198	16.6196539657083	1.49809738661504	10.1598802724459	3.3064756570411	1
X2900199	5.29356229982382	-1.74961323806669	6.37688370971518	6.88978087219552	1
X2900200	9.96497142463428	1.76457377275769	14.5105740988011	1.03911623681848	1
X2900201	8.76903652955435	-1.89242817330727	18.2486856524399	0.109967353404175	1
X2900202	7.18396186022878	-4.55673288478908	26.960068748149	-7.65330174337458	1
X2900203	4.73077985692721	0.674087459058654	14.8361809157412	-1.67774308004434	1
X2900204	31.3282846760679	0.727596762315238	14.2878718597374	4.52433791839439	1
X2900205	2.60302624273552	1.74464212801161	7.98899081338234	-0.518449190797888	1
X2900206	29.079666255116	1.35924792747906	20.0919098256047	-5.21520036852307	1
X2900207	-17.6248216076559	0.540164867772313	-15.6821937002659	3.97162913409475	1
X2900208	26.4535081325375	0.203699385418614	39.2127418953782	-11.6677216554034	1
X2900209	-35.788948494054	-0.0630053825897176	-22.0368403756151	0.0796958585126473	1
X2900210	-6.21498855669772	-2.52959792423936	-7.91524752799599	-1.83281031925621	1
X2900211	-2.11110075070761	-0.714229028073095	-4.53545204348312	-2.12306434468813	1
X2900212	-0.156035766734712	0.629110893974542	-0.803567523516748	5.83465571252117	1
X2900213	13.7469862370258	0.227984626573098	7.1656853450072	1.90741425727004	1
X2900214	5.27535167797849	-0.649010292489598	-4.88830923239532	-3.05302542564254	1
X2900215	2.67224395200116	1.49535702054724	-0.701692229477556	8.79289626321379	1
X2900216	9.61482682512015	-1.44473628213438	15.3850637951523	-2.20265608289813	1
X2900217	-6.87927097147806	0.103883669229892	4.92545058626078	6.3171568234157	1
X2900218	12.1173071800631	-0.486003784907128	-0.00901665699751142	-0.264825046512501	1
X2900219	-11.1870118892155	1.33970918197414	-25.1133959038128	2.62214137588555	1
X2900220	-30.733392471731	-0.0271257428316619	-14.7134208372686	3.4048563165997	1
X2900221	40.6211545219915	0.764634292821719	27.2590773653077	0.980714041912381	1
X2900222	-17.781965791292	1.23362590750931	-16.1636375003541	5.97830057127822	1
X2900223	-19.6581714462375	2.16904913125659	-23.084136676467	1.59399654429276	1
X2900224	-20.8636348822946	-1.23246030543269	-11.9302954788578	-6.61355650236704	1
X2900225	14.7850065852799	-0.193260998052814	20.0572132468107	-15.356549361168	1
X2900226	-10.5221653394209	-0.314040460932109	0.826664834129312	-5.46419575044996	1
X2900227	-3.16869129699588	-3.15585378270992	3.61201245058233	-2.59654450209835	1
X2900228	-37.073712851487	-2.13940323382985	-23.0835094564182	-11.2723589422107	1
X2900229	-8.20469653640375	0.889485957030243	-12.9672986018828	-8.32890964601283	1
X2900230	-12.4236700451144	0.00962251842283301	3.30517404787127	-6.01234399759686	1
X2900231	-9.18860636856525	0.357834673131704	-6.89924565929349	-3.80042378033751	1
X2900232	-18.9482332764597	0.538712083032189	-7.79798387839189	-8.53077908563332	1
X2900233	-52.0006838975997	0.143364091168367	-48.698601041992	1.39145861326506	1
X2900234	-11.7598858320883	-0.38985266680704	-10.6252176156547	2.05831991711341	1
X2900235	-37.2277099532533	0.875327332697986	-27.9610969150517	-4.35066382839643	1
X2900236	-25.8524273764273	0.968092522450002	-36.6393778305475	-3.77517607481413	1
X2900237	-12.4754478990431	3.23189456859126	-24.2989102289932	5.32351316071935	1
X2900238	-24.4380768922135	1.05666205613766	-31.3923326983402	3.75479912544131	1
X2900239	-18.6816637006167	2.08470403372522	-31.215183225936	7.22045554261986	1
X2900240	-18.3413029738139	-1.71351609967198	-21.8432139352836	-0.652671004206552	1
X2900241	-33.8051709423683	0.948350272738395	-27.6796570301861	0.640137326900314	1
X2900242	-11.3628876945425	1.44135730926012	4.79336931809662	-6.32344859602311	1
X2900243	-29.9712748961156	5.43031745905731	-45.6188974830644	-2.18298882600147	1
X2900244	-20.1757214789998	0.400524133856759	-24.8536582247333	0.818068271633822	1
X2900245	13.5947192980596	-1.74262733317998	17.6767930457967	6.70790507102048	1
X2900246	-0.245455979127678	3.88509157972677	3.05861076796742	2.38362085355289	1
X2900247	23.7800430141416	-1.06153163759505	44.1849085487987	-5.24609062851556	1
X2900248	21.0194708177898	0.0110219912770878	11.9250811498659	5.42001156659741	1
X2900249	-5.96877345967027	0.504405845948103	-17.7100097111128	6.50780315486047	1
X2900250	26.750702855881	0.858986077826237	1.66689278119531	6.74815047176959	1
X2900251	-2.06269346166498	-0.0558298387882853	-7.20621314051816	5.61008799224208	1
X2900252	16.3690324950616	-1.32085085162643	-1.0632991769783	13.0487854405605	1
X2900253	-21.4632155450404	1.20575411837841	-14.1906585405083	2.1724478478409	1
X2900254	-5.78950509986755	-0.0580264536147224	-5.84143665701971	3.7762125556782	1
X2900255	2.08858380238627	-3.1540011637635	6.61738837133204	-0.497523326272551	1
X2900256	-4.51459928433419	1.21583966609166	-15.5046872782449	1.26743864808689	1
X2900257	9.85030264647898	-0.381548976491528	-13.7910847728801	5.9744494675961	1
X2900258	20.0279278284919	0.639542703177421	7.64663623721026	5.82148061181022	1
X2900259	7.43727603771413	-0.483667180779631	0.129187739314086	3.55890515905529	1
X2900260	10.1147577936057	2.6365235338156	-21.2812126934392	3.37817116656734	1
X2900261	-12.2565318184992	1.39214839803373	-10.0528977712055	3.11338366074385	1
X2900262	0.0894152966535282	-1.1567461039513	8.04833049304876	-3.97890739583946	1
X2900263	-12.8964471450176	0.0850172102091334	-2.84668443288579	1.2434233423284	1
X2900264	-21.9819676459122	1.2893774187428	-33.136612085737	-0.74958552549097	1
X2900265	0.267471507662131	0.261491593342514	3.56918992519163	-2.47537602719911	1
X2900266	-15.8404135821063	0.35795910365536	-20.9836633490532	-1.87435205625722	1
X2900267	-13.4364307906058	0.554812796235334	-17.0088765318165	0.735868138930937	1
X2900268	2.05967421447429	-3.3688331086222	17.3963901120341	-6.61240503682743	1
X2900269	-0.19871051233079	-0.902284231539154	6.52075714090656	3.64051742309222	1
X2900270	25.0892591746385	-0.394688904526404	28.1469508626804	-1.62443499702579	1
X2900271	22.2748568214684	0.857241199721318	39.6590672264153	-3.34509932536852	1
X2900272	-4.24798485295711	0.645247788881297	3.67438396326117	-2.93377422604295	1
X2900273	6.92230610495456	1.68712541646234	-7.93892887040263	-3.81169473916356	1
X2900274	-3.76421871830338	-0.871519715717346	-5.61178484216385	-4.41158233979458	1
X2900275	-2.480700490059	-1.11189939834548	18.9352116496526	1.78594673766054	1
X2900276	-11.6198528711365	-0.758930119892896	-1.30938418794031	-5.59966319544759	1
X2900277	-16.4797179922488	-0.492042599885653	-27.6644160037866	4.29591110438865	1
X2900278	-9.84152295330906	0.225660437045065	-6.73234119391537	-3.97289736837081	1
X2900279	1.09039784455466	-1.99361650239679	31.4526460714464	-3.07000687114033	1
X2900280	-14.5454998677684	1.05470314088943	-24.3771496164568	0.349787876297805	1
X2900281	-14.7287404015109	1.70062455707897	-13.5780141854881	-2.14916445732984	1
X2900282	-39.4318383017938	1.61506585761215	-28.5471241566038	-3.7850659571185	1
X2900283	-18.1637573855081	-0.363139654873771	-4.16423255749826	-5.74205752829291	1
X2900284	17.497086726385	0.514471711896415	23.927983548796	-4.8538902476991	1
X2900285	-15.6320046560349	1.22190004246257	-23.0375014453408	-1.11254971726978	1
X2900286	-29.4317940117113	-3.19705100970683	-21.3189431653877	-7.85392364617007	1
X2900287	6.55563708993092	-1.30961294260512	12.9702862626689	-3.06254038582655	1
X2900288	-0.600096946000333	-1.09022928439766	8.1874220021546	-8.43445677581473	1
X2900289	-22.3869841671076	-0.354602004439083	-20.2496562615978	-3.69811699688193	1
X2900290	-25.6916036186222	-2.65837539053692	-13.8711380849312	-8.23242275842785	1
X2900291	-5.60322400491146	0.625326047788221	-9.20355837532135	-0.163573812277657	1
X2900292	-16.7957452034438	0.393642342420257	-15.6193806755804	-1.78486621922787	1
X2900293	-2.33950414187716	0.876295838316099	11.0429683006956	-6.26883456808183	1
X2900294	-23.193879085943	-0.159815963550771	-6.23085149868565	-5.12535006910682	1
X2900295	17.8228680365444	1.75261071780238	-11.2476689954545	3.56333277820801	1
X2900296	-3.19783603224224	1.17093903172127	-14.1442430866758	-4.17590411735829	1
X2900297	-12.44119873478	2.45391559066804	-5.35175403389708	-7.17952982165811	1
X2900298	-8.86883159042413	3.53875305032367	-23.7159615328848	10.418935068078	1
X2900299	-1.55411380630135	0.733986340119757	-10.0819063613946	-2.6503713189581	1
X2900300	-0.712771605240306	0.749594397011076	11.8975520986362	3.18883400532454	1
X2900301	-2.2407440111144	2.86402987975983	-19.11936243152	13.2212655633288	1
X2900302	-11.3371132299675	3.981798354064	-38.2060864610052	0.00124085317771883	1
X2900303	9.38854403355791	0.978159911528141	-4.6450205649594	3.05945344933935	1
X2900304	33.3956309408596	-1.68171698002676	41.9800108155136	-2.59023332285876	1
X2900305	-15.0109265569417	1.87277665610562	-9.50246660926241	0.975894975304692	1
X2900306	-2.33959946225346	2.45764201002492	4.41458662626862	2.48630406073774	1
X2900307	-8.5315853567438	1.68279757149068	3.3608160965502	-1.7204656666975	1
X2900308	18.1953744942353	-0.644790498407892	18.4902496443678	4.21710496200599	1
X2900309	19.208497209465	-2.81707196083295	50.3049700919025	-7.01507620940532	1
X2900310	7.77527605727404	1.42939205223827	-14.9944864737479	7.75814778289646	1
X2900311	-4.53748389162872	2.55542555860931	-20.6630946165119	0.054639203751933	1
X2900312	-16.6745405541179	2.41574583194234	-10.6929507584417	-4.54637452842408	1
X2900313	-26.754762094961	-0.328661040343387	-16.5420291816753	0.689207539077534	1
X2900314	-5.39450140626636	2.33329312523727	-4.00009285031063	5.97310377343143	1
X2900315	1.81359379918821	0.614213138515619	-1.53147665732759	-3.0691556910107	1
X2900316	-6.79790194377596	1.96023889045034	-2.40679492445467	-1.64578760667414	1
X2900317	-16.965471673401	1.46611992946008	-11.4073144601027	-2.06400585593077	1
X2900318	34.0547226224185	-0.779392464512443	36.8334517288026	-10.3258412951047	1
X2900319	-11.0107098561421	2.42040911030618	-19.3346734480188	-1.99289369350161	1
X2900320	1.76710606444517	1.61946783564068	3.1659109926086	-6.27699058971178	1
X2900321	-7.89498243553395	1.39344251471211	-2.21205960740248	-8.14437574257804	1
X2900322	-8.99705721404499	2.93255546006503	-3.35210986717059	-2.59449572198305	1
X2900323	4.90760482326482	0.27176900788925	10.5015295409814	-4.44113387904131	1
X2900324	42.5101986183334	-3.41001916473641	49.0353818304004	-14.9263661792345	1
X2900325	-21.619681004447	-1.87029611407887	-7.36689537259943	-9.19114432311546	1
X2900326	6.1585867691162	0.515396906829866	6.93304765430883	-1.10092632352304	1
X2900327	4.33881037196643	0.786785825250388	16.0778822000951	-0.428733636643331	1
X2900328	33.3373824220898	-1.70388624082988	30.3775992694121	-1.19215806051684	1
X2900329	-10.4060869278936	1.18049215971231	-4.2210897483391	7.56201784771559	1
X2900330	3.58707258781464	-3.00688955312408	21.7249562082338	-2.85652334627203	1
X2900331	5.69281048280129	0.86392834246055	6.56208038870765	2.00859475775487	1
X2900332	9.47672169364721	-0.629308728079118	7.99471159743342	-3.92035992466337	1
X2900333	14.866692780642	-0.131242169210994	31.5722550829639	-8.48598097683402	1
X2900334	6.35913133741643	-0.0913562615569586	-1.14958795934209	-7.78673145373076	1
X2900335	9.34370542859764	0.381696444812925	11.0427660379622	-1.32050195615747	1
X2900336	18.9101692585516	0.213462665447021	9.29294269298175	5.29314368296691	1
X2900337	26.1165068625703	-2.45698495968135	12.5267602040034	-4.08736616539891	1
X2900338	59.4144887486046	1.190265900778	60.4059153520156	1.02907297503079	1
X2900339	32.5802837663303	2.15541568862046	44.1734007251219	-0.300579643934469	1
X2900340	21.6095484893674	-0.830906834809351	22.7861770127961	-0.786159769882017	1
X2900341	-2.23047362020125	-0.613238390615907	1.40017013743978	4.87639720565099	1
X2900342	2.39621818012158	2.49591020937862	-12.7563956733739	6.42888644531426	1
X2900343	43.3089192991855	0.85676672598759	21.0989057041595	10.8811423547626	1
X2900344	0.840128250356375	-2.70975622356574	15.8865281011476	3.81224794922355	1
X2900345	-2.75319249654593	-0.380866261087581	-6.02641908137966	-4.03172468798561	1
X2900346	1.67322291473087	0.613871939137177	-2.16215062434739	0.870212552398634	1
X2900347	6.30706940762823	1.31612773481815	2.62817435695394	7.35536023083362	1
X2900348	14.9036129227275	3.5300877510178	1.8528201651258	10.2516361048183	1
X2900349	-3.32888483956967	3.05202794009407	-13.302408572437	4.99001882245334	1
X2900350	26.9829354887276	0.419882081366576	1.52718998427544	7.16993232738899	1
X2900351	12.5144933495022	0.30624256160651	3.912908297126	5.56226738028881	1
X2900352	23.3265723098566	2.24108887489461	18.5596399389759	7.17945624482745	1
X2900353	4.61567089076542	-0.731966667550169	2.75416930397282	7.92803379579898	1
X2900354	-22.3781226708853	-2.29568529615515	-9.65752944932999	-4.88356292430263	1
X2900355	-4.57189392960429	2.48344732487083	-12.8181488665379	3.22672859882334	1
X2900356	-4.90594558644124	1.10753218351568	-15.2120513370992	4.8261841191711	1
X2900357	-0.310080603424796	0.780398318353744	2.36907275124281	11.3588845659321	1
X2900358	5.97714987136056	3.71522136280222	-1.56188470834767	10.1167546404817	1
X2900359	-13.1068208113358	2.67123279127141	-19.2693249987751	1.64416761525706	1
X2900360	8.05748562048548	1.44881970575744	-2.98393351868742	10.8030880005867	1
X2900361	-19.0264640081361	-1.02095638042744	-7.08424626236947	6.00450330263083	1
X2900362	-2.02913179718686	-0.853189981746617	16.5536349603541	3.57676787837339	1
X2900363	-19.4927977371104	-1.57278591630481	-27.1617884950451	5.49323453582848	1
X2900364	-12.633017737103	-0.862660991212361	-27.547516458351	1.47120485876547	1
X2900365	-12.4802654188356	0.260778985056164	-29.4989663011987	1.18970277640802	1
X2900366	19.304635560777	-1.29476147127633	15.7440397832352	-1.608456087282	1
X2900367	8.06138520446952	-0.293658693217285	-2.78126385513501	1.35801455409534	1
X2900368	-6.77886532587777	1.12371497661829	-17.2863355739595	15.4940700996221	1
X2900369	31.2746495571557	-1.58260364914701	31.3322000885702	6.01483195732639	1
X2900370	-23.4874797090758	-3.73086338428832	-32.3224926458662	-6.13784184743609	1
X2900371	-32.0992769094412	-5.09339297187277	-16.8916839234445	-2.21190097275927	1
X2900372	-13.1537247692923	-0.510945898724796	-17.9705426585838	4.92304699938084	1
X2900373	-8.29294352291185	0.706649092130688	-20.5199257777779	4.8437540576793	1
X2900374	-15.0798219499225	-1.69397173727445	-4.60679181432917	-1.83947376173817	1
X2900375	-13.3863234305783	-5.04186058595692	-15.9275979016471	-5.13772381497129	1
X2900376	-18.5144515258639	-0.0630173781936902	-29.2493031628521	3.89548568478348	1
X2900377	-0.0647122978595151	-1.60693102244583	2.73186225562957	7.25266463433766	1
X2900378	7.33897006233745	0.134938288604002	-1.03753168966858	5.46044988522275	1
X2900379	43.6039647133011	3.67103995167145	25.8578091882467	9.06248962586447	1
X2900380	-18.6168109357116	-3.42462063482567	-29.6439481805156	1.69207544206769	1
X2900381	1.86712569556794	0.804797785147081	-3.80332621650808	10.5881009795837	1
X2900382	-11.2216271116448	1.02230553741206	-5.62902489437683	7.28360622558439	1
X2900383	21.4452708242878	2.71760823470793	21.0207153809257	9.88998827616961	1
X2900384	-7.920799594788	-0.65931356289828	-7.87835702096777	2.04303512766133	1
X2900385	-13.1106297238825	3.26552078497849	-24.9095036697304	9.17270279552999	1
X2900386	0.665115175920325	-0.169230969700888	2.40467903766496	7.24019817093741	1
X2900387	18.1279507986857	2.80028522493858	-10.6327140302244	11.7883089602212	1
X2900388	28.5356922222282	2.96407776603367	-1.16958748699578	25.2412574228744	1
X2900389	3.45759556455174	-1.78413943563904	0.230793050719904	10.5667639448847	1
X2900390	-30.1212667960933	1.45444264111459	-30.3247344397619	16.9308378530547	1
X2900391	-14.8025971385409	0.984085141645838	-21.8451250135175	5.63138188758359	1
X2900392	25.4108119885805	0.498483339530312	14.7767837501653	-0.316593148348971	1
X2900393	15.9167330828074	0.575163497620699	15.6656014647529	-0.778952859335047	1
X2900394	3.07535819149956	0.43732833433558	-5.57023677147292	2.93324992208917	1
X2900395	1.03672446098575	-2.0675892463284	2.79932284021945	0.533397724825448	1
X2900396	-14.8626413651483	-4.03861846583171	0.85842326752732	-7.38713515510171	1
X2900397	-3.91099907394845	-0.364473456128998	1.27771035273794	-2.50894215684257	1
X2900398	-32.2966315899559	-1.23910168573151	-21.6228367588182	-8.69606333532404	1
X2900399	-1.80650711524348	-3.81881155579611	1.9892475013012	-7.49821277407485	1
X2900400	-27.2085178011089	-0.346438943233881	-30.0612273954782	4.82700073084558	1
X2900401	-10.1838226190767	0.824029543865481	3.29999072116578	0.162862088845488	1
X2900402	-4.05306386433934	2.51701739506135	-9.33215535512813	4.31584151345083	1
X2900403	10.9225952828657	0.666149291403596	12.0314993025274	-3.44296492249415	1
X2900404	-6.31180407757952	-1.84919999998722	4.06483058700004	-2.39216991993992	1
X2900405	-2.15076616029151	4.38954054673493	-15.4890651070543	2.06271917109225	1
X2900406	-18.0845778300054	2.38028838439927	-32.5959860468392	4.19274211956714	1
X2900407	-13.0233599802926	0.000212440225136668	-42.7590691342352	3.68906113344803	1
X2900408	-3.1941719758837	2.49037407377501	-11.2362351668227	10.2211518877375	1
X2900409	-26.176903279093	1.36721016086642	-25.4342435003655	1.32376270835667	1
X2900410	7.16112723196655	2.65459028520897	6.53629603617496	-2.51248547930798	1
