<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2923589	-20.5188925416133	-1.60475164856811	-8.78590258201228	-10.1282383110328	1
X2923590	-12.2335635985058	-4.67278999353719	4.93958366608862	-12.5003572710572	1
X2923591	-22.2755283117468	-4.83280554157267	-7.36495021738762	-10.0777725527866	1
X2923592	-39.2050043885163	-4.67278999353719	-27.2588514896351	-7.27336290534401	1
X2923593	-10.3592323567181	-1.08958968407079	-8.32621944891087	-0.943423223736414	1
X2923594	1.25348511534059	-3.73040943904313	11.1798894409019	-6.19599488651811	1
X2923595	3.49469620886194	-2.69866717539545	6.3571888796284	-0.163825495371023	1
X2923596	-37.6363980034063	-1.60475164856811	-26.2237976570367	-9.80784869780154	1
X2923597	-14.6178766135242	-1.78441716355835	-1.35457810524654	-11.4788813447193	1
X2923598	-11.4379007937949	-4.83280554157267	-1.81243766477082	-4.79265758745134	1
X2923599	-13.7656591572787	-1.27376186540342	-8.06761750200591	-4.42427978986936	1
X2923600	7.19784766736597	-1.30122146584225	7.8426172519365	0.65645188127174	1
X2923601	17.7450887867484	-3.78549257536001	23.1861594650709	-1.65557810296247	1
X2923602	15.2046745549964	-1.07552509640757	13.7994496673221	2.48074998408187	1
X2923603	2.744684137654	-4.89910960040508	7.09464072474382	0.549153013315249	1
X2923604	5.03127868494719	-1.60475164856811	-2.61016742712591	9.2461977606411	1
X2923605	2.76744677659068	-1.60475164856811	2.38049440582156	1.99170401933728	1
X2923606	17.9398437741908	0.152356336132777	17.0551045452476	0.732382892810524	1
X2923607	12.9688063510681	-1.60475164856811	9.20271578207607	5.37084221756009	1
X2923608	5.03870803000009	-1.27376186540342	6.51279388560046	-0.200323990196923	1
X2923609	12.1193905794873	-4.58223325513044	17.7488756155152	-1.0472517808975	1
X2923610	17.7072940505927	-2.77397014616777	8.92265876992861	11.5586054268318	1
X2923611	6.07252328587508	-0.187518843910607	6.71317546656515	-0.453133336779467	1
X2923612	9.3425606130426	-0.554208041544424	8.68770784526735	1.20906080931968	1
X2923613	-10.4506513623253	-4.89910960040508	-19.4013681094437	13.8498263475235	1
X2923614	3.60913804404923	-3.16338537829142	5.58460794172213	1.18791548061861	1
X2923615	-3.70325873677908	0.440725389163332	-11.1675725892549	7.02358846331253	1
X2923616	3.96295432540055	-4.83280554157267	14.3512537154277	-5.55549384845436	1
X2923617	12.9547769260437	-2.77432768098742	14.5313313977041	1.19777320932698	1
X2923618	2.84376269560644	-4.67278999353719	16.2136669102717	-8.69711422112801	1
X2923619	-1.06807107556201	-4.83280554157267	5.3264100729541	-1.56167560694353	1
X2923620	9.48020974932596	0.440725389163332	3.83812115167461	5.20136320848799	1
X2923621	19.199151093379	-1.60475164856811	25.630301650958	-4.82639890901088	1
X2923622	9.57301723022511	0.152356336132777	6.24516807676768	3.17549281732459	1
X2923623	36.3806987165836	-0.679886627833003	39.7719146101306	-2.71132926571402	1
X2923624	-15.2979963266109	-1.27376186540342	-17.7054336306938	3.68119916948631	1
X2923625	-2.38461858336996	-1.32868106628108	-0.639635992987572	-0.416301524101321	1
X2923626	-19.7667657920722	-0.697308206129153	-13.6988252232119	-5.3706323627312	1
X2923627	-5.90754619546383	-1.79736462878767	-1.97759778491672	-2.13258378175945	1
X2923628	-5.83201811298867	-3.59213626895622	7.66390237517723	-9.90378421920974	1
X2923629	6.33181505985259	-3.97328500308817	11.7970902308302	-1.49199016788938	1
X2923630	0.545693584116383	-1.79736462878767	6.46207264694363	-4.11901443403953	1
X2923631	-10.5225033636546	-3.59213626895622	0.688051309033591	-7.61841840373198	1
X2923632	7.14874332855428	-0.22636419502173	10.276475610522	-2.901368086946	1
X2923633	8.29123085985184	-0.679886627833003	14.8082997867346	-5.83718229904976	1
X2923634	31.9680371386841	-1.51212959179878	31.7229100765833	1.7572566538997	1
X2923635	6.70607797640004	-4.58223325513044	20.0145881404473	-8.72627690891688	1
X2923636	11.2348468166347	-3.73040943904313	28.5830872611259	-13.6178310054481	1
X2923637	-2.71318814188708	-3.73040943904313	11.6698866721359	-10.6526653749799	1
X2923638	-5.8440892200636	-4.48338393418213	3.54401843634097	-4.90472372222251	1
X2923639	7.77598590913132	-0.679886627833003	15.334741632029	-6.87886909506467	1
X2923640	8.36873879337907	-0.679886627833003	12.9518464844042	-3.90322106319211	1
X2923641	-10.3212520098211	2.28486013114664	-8.4166659476196	-4.18944619334817	1
X2923642	5.92327501401164	1.88094100249764	1.47287878323817	2.56945522827582	1
X2923643	-3.86687368102595	1.88094100249764	-4.15816958814729	-1.5896450953763	1
X2923644	-4.58628719858305	1.67492255137798	-20.7649066445136	14.5036968945526	1
X2923645	19.6667806748178	-0.805078302896831	24.0840256052555	-3.61216662754092	1
X2923646	10.6873580452375	2.6544283974338	5.11748321757708	2.91544643022664	1
X2923647	-8.54411751378279	-0.711121616028734	-10.5432725780271	2.71027668027296	1
X2923648	-1.57851771477447	1.88094100249764	-8.6480871027218	5.18862838544968	1
X2923649	9.09344129507687	1.88094100249764	3.02565335205673	4.1868469405225	1
X2923650	30.9951800797319	-0.538846566340934	30.9019134544248	0.632113191648087	1
X2923651	4.08526414836442	-1.30122146584225	7.74589370000428	-2.35940808579764	1
X2923652	-19.6715143083396	1.88094100249764	-20.8409804557738	-0.711474855063469	1
X2923653	13.6435003447882	-0.805078302896831	4.33973216540556	10.1088464822794	1
X2923654	3.86020871521832	-1.12006849594535	8.59206757865508	-3.61179036749145	1
X2923655	11.4423576198529	1.54684176911218	8.5836873008808	1.31182854985993	1
X2923656	0.566756126657438	2.20094716445671	-0.0458365582150391	-1.58835447958424	1
X2923657	-16.9136865234229	-0.455719828332355	-18.0775202005684	1.61955350547779	1
X2923658	31.1690186165494	-1.30122146584225	35.082398109495	-2.61215802710328	1
X2923659	17.2679685940614	-0.711121616028734	15.6507838059057	2.32830640418444	1
X2923660	18.5681818682463	-1.30570888479277	19.1677856049685	0.706105148070537	1
X2923661	-28.5475744498719	1.32567836816096	-28.2726176138355	-1.60063520419738	1
X2923662	21.3323203831719	2.38746802441302	24.0098177822618	-5.06496542350287	1
X2923663	2.66158789266439	-1.09545605623294	7.04815526574268	-3.29111131684528	1
X2923664	-10.0799716713782	-1.30570888479277	-5.92109606593205	-2.85316672065329	1
X2923665	4.9872293733869	-1.09545605623294	8.70191740766684	-2.619231978047	1
X2923666	0.40023505908372	2.38746802441302	-1.28908716023618	-0.698145805093108	1
X2923667	0.94235743949378	-1.78441716355835	8.89225908087066	-6.16548447781847	1
X2923668	-11.5923036807814	1.0102328005454	-9.93835734747794	-2.66417913384895	1
X2923669	7.88006155952862	2.91771227653262	7.57951082497742	-2.6171615419814	1
X2923670	-6.98556722990752	-1.78441716355835	3.55864354999554	-8.75979361634478	1
X2923671	11.7325990270248	-0.421257631421933	15.9794951571174	-3.82563849867079	1
X2923672	1.08838173129407	1.32567836816096	1.25806779030117	-1.49536442716808	1
X2923673	6.73549694255988	2.38746802441302	3.9977996624352	0.350229255711632	1
X2923674	22.3451166036362	1.96900144161802	28.8924322396131	-8.51631707759498	1
X2923675	-12.3035431679457	1.32567836816096	-10.5971184037223	-3.03210313238438	1
X2923676	-18.7724802431746	1.8985433504147	-12.6703762004461	-8.00064739314323	1
X2923677	-8.55532075463053	-1.79736462878767	-9.82931258094055	3.07135645509772	1
X2923678	-19.0563536545306	-3.59213626895622	-11.0756584403232	-4.38855894525124	1
X2923679	-15.8432316635696	-1.51212959179878	-16.5198709445974	2.18876887282668	1
X2923680	-8.24046068477529	-1.79736462878767	-4.45088768270972	-1.99220837327791	1
X2923681	4.59476367143641	-1.32535405666556	-0.0176203350989779	5.93773806320094	1
X2923682	-16.2343483977028	-0.488323368658377	-15.7148240263466	-0.0312010026978089	1
X2923683	-0.21975329424396	-3.97328500308817	1.49214464380485	2.26138706503939	1
X2923684	-17.3679476450146	-0.679886627833003	-14.0265121625742	-2.66154885460741	1
X2923685	-20.308366362704	-3.59213626895622	-14.6130369639743	-2.10319312977349	1
X2923686	-21.3051394279576	-1.07552509640757	-18.589990353316	-1.63962397823412	1
X2923687	16.0965019118008	-1.79736462878767	15.8614981805202	2.03236836006823	1
X2923688	-11.0095908928224	-1.79736462878767	-11.0795118530597	1.86728558902498	1
X2923689	10.197024169002	-4.48338393418213	3.42182905145248	11.2585790517318	1
X2923690	-5.88236050399828	-0.22636419502173	-8.56141464640127	2.90541833742473	1
X2923691	-15.4303626950753	-4.58223325513044	-8.44066137998639	-2.40746805995842	1
X2923692	-1.66219203877863	-1.12006849594535	3.08002788049109	-3.62215142332435	1
X2923693	-13.0982310767771	-1.24970536811868	-9.95527742905444	-1.893248279604	1
X2923694	-38.5563006103112	-1.12006849594535	-34.4549348332415	-2.98129728112436	1
X2923695	2.25225540223482	-0.679886627833003	0.659786558398151	2.27235547166968	1
X2923696	7.0715254895923	-0.679886627833003	6.72773950064431	1.02367261678101	1
X2923697	37.2618422964479	1.6780109577769	32.443418176651	3.14041316202	1
X2923698	39.1135330516385	2.6544283974338	34.9484672437203	1.51063741048448	1
X2923699	0.114738391619685	3.7881443421711	-13.1366555464441	9.46324959589261	1
X2923700	40.4631735205349	2.6544283974338	36.9019506611967	0.906794461904386	1
X2923701	-3.90642258432236	-0.0589893688506351	-4.15078898378678	0.303355768315046	1
X2923702	24.6447100197684	2.6544283974338	17.2586697704903	4.73161185184433	1
X2923703	2.1422041094341	3.42791579236996	-6.15397024020168	4.86825855726573	1
X2923704	14.3956869732091	2.55354576981076	8.57264679033083	3.26949441306748	1
X2923705	17.3083075021723	-0.371820263688394	18.6348834112152	-0.954755645354434	1
X2923706	34.9029656682103	0.326990600835027	42.7929707605155	-8.21699569314025	1
X2923707	26.3049552771738	4.2361113370442	11.4594645610744	10.6093793790552	1
X2923708	12.2523905385403	2.6736300346451	4.88886321047968	4.68989729341549	1
X2923709	4.09435310670944	0.848493075798789	-0.936686485258804	4.18254651616948	1
X2923710	19.6678677269023	2.6544283974338	17.1263957818175	-0.11295645234888	1
X2923711	27.5591059248049	-0.396538947555164	33.7539011925353	-5.79825632017523	1
X2923712	8.79038048350528	4.2361113370442	-0.794092079606825	5.34836122606792	1
X2923713	13.904095347018	4.2361113370442	4.59309801366461	5.07488599630911	1
X2923714	-2.29480281903186	3.42791579236996	-16.775067938472	11.0523493270702	1
X2923715	9.3231224098241	-0.975359290850744	-1.23576937144544	11.5342510721203	1
X2923716	11.823541288278	-0.421257631421933	4.8476987219012	7.39710019779869	1
X2923717	-3.99136271120899	-0.421257631421933	-7.34150227956535	3.77139719977828	1
X2923718	14.2717694700446	-0.187518843910607	10.0261091759127	4.43317913804253	1
X2923719	4.14008803961189	-1.1295672062029	4.15129310235097	1.11836214346382	1
X2923720	9.22685381299216	-3.22998328725689	9.75112800700735	2.70570909324172	1
X2923721	30.3478253220912	-0.288307221299443	26.4694073651025	4.16672517828808	1
X2923722	34.1313416388611	-2.69548974977976	34.8433015251359	1.98352986350493	1
X2923723	7.13777700569239	-0.224066510647609	11.2565159152293	-3.89467239888934	1
X2923724	0.856923908598757	-3.49432671913151	-5.19828225365989	9.54953288139016	1
X2923725	-0.878373054011579	-3.5767141045598	1.22592360765883	1.47241744288938	1
X2923726	9.67122278309889	-0.421257631421933	2.51568392565079	7.57679648887006	1
X2923727	8.39036826095844	-3.5767141045598	10.391469949387	1.57561241613115	1
X2923728	13.4228424604266	-3.49432671913151	13.8817697807488	3.0353993988093	1
X2923729	20.7000752651635	-0.187518843910607	19.943365140152	0.94422896892212	1
X2923730	19.5010986011678	-0.421257631421933	12.8343372801915	7.08801895239826	1
X2923731	-18.1264166870583	-0.31858672403101	-24.1245667380697	6.3167367750424	1
X2923732	14.2503694712641	1.30525672200507	8.47816935083491	4.46694339842411	1
X2923733	14.8700301065518	1.79927811919656	2.66018624176559	10.4105657455897	1
X2923734	9.52361732554127	1.98694208474886	-0.67687864556033	8.21355388635272	1
X2923735	-14.6527205915785	-0.319091315850732	-12.1962786258569	-2.13735064987092	1
X2923736	-16.1875617868543	1.30525672200507	-24.5903661257014	7.09754761684198	1
X2923737	-26.0537413867133	1.74638202169224	-30.2367463448042	2.43662293639857	1
X2923738	-23.9778744047334	2.38342528419074	-47.2467111344552	20.885411445531	1
X2923739	-20.4338609835549	-0.697308206129153	-18.0191162080395	-1.71743656938633	1
X2923740	-22.5892179553213	-1.45287889169641	-18.515101371574	-2.62123769205085	1
X2923741	-24.287984497054	-1.09545605623294	-30.0983129569097	6.90578451608866	1
X2923742	-27.6548522685126	1.30525672200507	-40.446041564675	11.4859325741574	1
X2923743	-23.4310141592677	1.30525672200507	-33.1395745658042	8.40330368453143	1
X2923744	-17.0718866090275	1.67863906654452	-22.9836534953155	4.23312781974355	1
X2923745	-16.2612087520991	-1.139287513923	-13.9862571417003	-1.13566409647579	1
X2923746	-10.379168093149	1.30525672200507	-20.5354990375646	8.85107422241052	1
X2923747	-4.23456011864354	1.30525672200507	-8.28085538944558	2.74103854879698	1
X2923748	-9.99897586372067	1.98694208474886	-23.7895623524074	11.8036444039378	1
X2923749	-15.4765896490653	1.30525672200507	-26.4705551864517	9.68870881538134	1
X2923750	-23.0979598803635	1.74638202169224	-27.0429656947512	2.19862379269544	1
X2923751	8.35963746284321	1.98694208474886	-6.59770823493359	12.9704036130279	1
X2923752	-17.8241952829302	-1.27376186540342	-21.0670837944556	4.51665037692871	1
X2923753	13.5063630972795	0.152356336132777	9.54987932525833	3.80412743588834	1
X2923754	-24.8573702535407	-1.60475164856811	-21.0152677939577	-2.23735081101487	1
X2923755	4.2818603508085	-1.46079301598271	5.36084776887239	0.381805597918801	1
X2923756	-26.1633413591501	-1.95998830381499	-21.9946950106444	-2.20865804469073	1
X2923757	-3.14571410637497	-1.60475164856811	-4.1140201458016	2.57305768799476	1
X2923758	6.11518075805302	1.85722377229342	1.97935257854849	2.27860440721112	1
X2923759	-2.5603583780321	-1.27376186540342	-17.9652893476909	16.6786928350623	1
X2923760	9.1202187691585	3.76470324828064	1.20560732438188	4.14990819649604	1
X2923761	-20.2117116833334	1.62330224443644	-28.6952609200524	6.86024699228258	1
X2923762	13.9360178453177	1.62330224443644	8.95996821185929	3.35274738902196	1
X2923763	-18.355670523321	2.07717521756047	-24.642909207323	4.2100634664414	1
X2923764	-3.60815802969646	1.32567836816096	1.51755916346781	-6.45139556132521	1
X2923765	2.16455837664373	-1.60475164856811	-0.970507303781119	4.73981732899295	1
X2923766	7.02420228282711	2.07717521756047	4.65405013978008	0.292976925486528	1
X2923767	-8.19735922033009	-1.95998830381499	-3.55914988386107	-2.67822103265405	1
X2923768	15.1811200534828	1.80361212262542	17.8935256222861	-4.51601769142877	1
X2923769	6.73630891977582	2.35158586959824	1.09428429866504	3.29043875151258	1
X2923770	13.3110583662209	-0.406494948907529	12.9622826178886	0.755270697239857	1
X2923771	6.18934318727592	-0.825696136149588	4.34639484735674	2.6686444760688	1
X2923772	-6.43106067271468	0.508686824908884	-1.96287039255655	-4.97687710506702	1
X2923773	25.1254206560841	0.508686824908884	24.4930693958732	0.123664435302229	1
X2923774	-0.74331162733986	-3.58383174985107	8.67901751495932	-5.8384973924481	1
X2923775	-28.6445472366636	-3.78549257536001	-18.7391075442574	-6.11994711704626	1
X2923776	-1.56143833672609	-0.156232275294855	-5.02953927075178	3.62433320932053	1
X2923777	-2.9932328628403	-2.59601341575962	1.64040140126996	-2.03762084835072	1
X2923778	-2.58943715779349	-0.825696136149588	-8.79355859578561	7.0298175741417	1
X2923779	20.4692183162672	0.665316195372862	14.4395463421263	5.3643557787681	1
X2923780	-10.7851114492372	-3.78549257536001	1.94741456149541	-8.94703343537256	1
X2923781	8.86314084517983	-3.78549257536001	18.0431160856179	-5.3944826650781	1
X2923782	4.5554561931188	-0.156232275294855	3.70263590538389	1.00905256302977	1
X2923783	27.1308531330872	-0.519554275296822	31.0327933166701	-3.38238590828614	1
X2923784	-2.20525077608861	-0.825696136149588	6.05162681017594	-7.43118145011495	1
X2923785	32.8053269099023	-3.58383174985107	42.2251557412145	-5.8359970814611	1
X2923786	13.7764137351385	-3.78549257536001	23.3901347736538	-5.82822846315524	1
X2923787	-2.50537668330342	0.508686824908884	1.84164598799359	-4.8557094962059	1
X2923788	10.2740026708509	-0.825696136149588	8.71606851462835	2.38363029237208	1
X2923789	20.1842409980935	0.665316195372862	19.0349361453258	0.483988657394749	1
X2923790	18.6310573264679	1.80361212262542	13.6605063608862	3.16693884295635	1
X2923791	11.5271111205264	1.90976409146844	7.63959253003691	1.97775449902101	1
X2923792	28.1117264895236	1.80361212262542	18.1654096353696	8.14270473152864	1
X2923793	28.8684841716901	0.515134266035723	28.3989850494172	-0.0456351437628615	1
X2923794	19.8671869308913	3.42791579236996	14.4584324280657	1.98083871045558	1
X2923795	20.0157913839214	0.0715075410659628	31.7473307035394	-11.803046860684	1
X2923796	20.3454337703035	-0.342937486818671	20.2396014510882	0.448769806034045	1
X2923797	3.68789799146146	1.83446917756896	0.809917910258911	1.0435109036336	1
X2923798	24.7544276308249	1.80361212262542	11.9227845776264	11.028030930573	1
X2923799	6.26679304669037	-0.694642737458372	6.26357706213897	0.697858722009804	1
X2923800	-22.6984196306519	-0.83507743337232	-24.6900225922059	2.82668039492638	1
X2923801	-7.81876732679988	1.73838421235768	-11.0538654378399	1.49671389868234	1
X2923802	4.4944710038281	1.80361212262542	4.77420059622015	-2.08334171501748	1
X2923803	5.53956332020681	-0.694642737458372	9.62071724742826	-3.3865111897631	1
X2923804	-6.70700555754165	0.528183891997862	-14.2960911924101	7.0609017428706	1
X2923805	8.92587750256882	2.61972024769572	4.56258571676432	1.74357153810879	1
X2923806	20.0984570972972	-0.679886627833003	19.9006700900916	0.877673635038647	1
X2923807	21.3690241404183	1.80361212262542	15.4119241825564	4.15348783523642	1
X2923808	-12.3670904435515	2.61972024769572	-21.7783122069457	6.79150151569848	1
X2923809	-0.70234627339384	1.80361212262542	-6.65309672598364	4.14713832996438	1
X2923810	15.2485857330978	1.62330224443644	8.12335900440697	5.50192448425437	1
X2923811	22.3670969974094	3.07904035325297	19.2647787123909	0.0232779317654757	1
X2923812	14.7931942167267	2.35158586959824	17.8889586215724	-5.44735027444401	1
X2923813	19.2003019487133	-0.825696136149588	23.3577646902134	-3.33176660535037	1
X2923814	4.73861253268034	1.62330224443644	10.9705273791874	-7.85521709094354	1
X2923815	14.7322480917996	3.76470324828064	7.96778965905619	2.99975518446275	1
X2923816	17.7408683805952	1.62330224443644	6.33875785625589	9.77880827990288	1
X2923817	13.9552386036046	1.62330224443644	9.75934743539601	2.57258892377216	1
X2923818	2.90768741458715	-1.60475164856811	13.9867973276941	-9.47435826453882	1
X2923819	-7.09149663944627	1.62330224443644	-1.29311411487026	-7.42168476901244	1
X2923820	-5.68470987671322	2.36372730337751	-18.1658197354721	10.1173825553814	1
X2923821	28.7171006668895	1.44108607614107	19.3512129796108	7.92480161113764	1
X2923822	16.6142746239911	2.55354576981076	3.064432117968	10.9962967362124	1
X2923823	3.82106934813273	1.83446917756896	-8.51616256798818	10.502762738552	1
X2923824	14.9400797573144	1.89466815472703	3.78620743895536	9.25920416363209	1
X2923825	18.5780633811128	-0.187518843910607	12.757210693234	6.00837153178943	1
X2923826	21.6791333189141	-0.711121616028734	9.79981083482676	12.590444100116	1
X2923827	12.6525386131667	-1.07552509640757	14.3898648109447	-0.661801101370382	1
X2923828	23.7925222853199	-0.697308206129153	22.9288661769231	1.56096431452603	1
X2923829	-1.53044103845575	1.44108607614107	-10.1074321702766	7.13590505567981	1
X2923830	-5.2638351074648	1.71843624179222	-12.0417640755053	5.05949272624831	1
X2923831	-27.8209698853101	-1.05162459854288	-22.3361135819039	-4.43323170486329	1
X2923832	-13.4800433032156	-0.942772082238717	-9.45298086177398	-3.08429035920288	1
X2923833	-5.3593492858995	-1.27376186540342	-7.5027988988644	3.41721147836829	1
X2923834	0.916264343899718	-0.626446035551466	1.87801136777871	-0.335300988327512	1
X2923835	-17.2528530968971	-1.27376186540342	-11.504229656851	-4.4748615746427	1
X2923836	-12.6313261117009	-1.27376186540342	-22.7176885979478	11.3601243516503	1
X2923837	-12.5662105677869	0.729094442193887	-20.5659380882148	7.27063307823397	1
X2923838	-15.0449601796324	-4.89451269527766	-2.64151642079613	-7.50893106355868	1
X2923839	-9.95547330893184	-0.711121616028734	-5.51905145202943	-3.72530024087372	1
X2923840	-6.98319247401313	-1.30122146584225	-5.75154499728523	0.0695739891143268	1
X2923841	-0.387653118737892	0.440725389163332	0.803357965976987	-1.63173647387819	1
X2923842	16.5824616864677	3.07904035325297	14.3098594184514	-0.806438085236709	1
X2923843	-38.3081995113394	-0.825696136149588	-36.3103900027509	-1.17211337243891	1
X2923844	-9.10359308082877	3.76470324828064	-16.4923087416441	3.62401241253466	1
X2923845	-5.35917183228473	2.13410030306083	-10.9408985816898	3.44762644634424	1
X2923846	-6.16754918204678	1.62330224443644	-16.0886830181821	8.29783159169887	1
X2923847	14.0664373481542	2.11673255388929	12.2209987036921	-0.27129390942725	1
X2923848	-6.75081487291832	-0.519554275296822	-6.01056261029744	-0.220697987324085	1
X2923849	-36.2517208092203	-0.679886627833003	-37.6693293959725	2.09749521458523	1
X2923850	-31.6818537179106	-0.626446035551466	-39.2101506792015	8.1547429968423	1
X2923851	-25.0771394626325	1.62330224443644	-40.87240149642	14.171959789351	1
X2923852	-32.2942663880054	1.62330224443644	-40.8833090656622	6.96574043322031	1
X2923853	4.53507907171232	-1.60475164856811	6.51073568174028	-0.370904961459828	1
X2923854	0.489352460641595	0.75281338590721	-1.32911795619024	1.06565703092458	1
X2923855	-9.29325138444533	-1.46079301598271	-8.47149522360303	0.639036855140422	1
X2923856	-9.71129972994328	3.07904035325297	-17.1158910427604	4.32555095956408	1
X2923857	5.59495719513608	-2.49868124986458	7.53595587292136	0.557682572079304	1
X2923858	28.4505884735884	0.152356336132777	19.3003164688585	8.99791566859711	1
X2923859	1.01474462796289	0.0715075410659628	6.83420270493315	-5.89096561803624	1
X2923860	7.57376167804561	0.152356336132777	6.06828031024943	1.35312503166342	1
X2923861	16.1927355618306	0.152356336132777	14.4245873492192	1.6157918764787	1
X2923862	8.53201973935019	2.15521264373008	4.58179916777566	1.79500792784451	1
X2923863	-8.59880602499008	0.508686824908884	-10.8782113931274	1.7707185432284	1
X2923864	9.46165413207326	-1.25848971722735	25.0750734320061	-14.3549295827056	1
X2923865	18.6180144847302	0.152356336132777	13.3861617433689	5.07949640522857	1
X2923866	13.5645142114725	-1.56545387923611	17.3676837198283	-2.23771562911967	1
X2923867	-4.52798177117775	1.90946432083367	-6.59085489169666	0.153408799685242	1
X2923868	-7.40264079864284	-2.96563985538227	5.9598152866385	-10.3968162298991	1
X2923869	-12.3735541926417	-2.88325246995397	-17.47455919581	7.98425747312222	1
X2923870	22.3347384545471	0.152356336132777	11.8019688175291	10.3804133008851	1
X2923871	0.277866575417825	-0.421257631421933	8.15986780792881	-7.46074360108907	1
X2923872	0.927773811304804	-2.77432768098742	5.50886480700959	-1.80676331471737	1
X2923873	-4.81886719206251	0.366713775882329	-1.73178220368316	-3.45379876426169	1
X2923874	-30.9919771997324	0.152356336132777	-26.0916872540516	-5.05264628181356	1
X2923875	-2.06863537588843	-2.88325246995397	3.29447290633757	-2.47985581227201	1
X2923876	-25.1033352944459	-1.09545605623294	-18.9882994625883	-5.01957977562463	1
X2923877	-12.7461805553703	2.16708567522352	-18.9777937221819	4.0645274915881	1
X2923878	10.8014767072554	-0.488323368658377	10.4505155084399	0.839284567473817	1
X2923879	-0.950154344551198	1.90976409146844	-10.3526172624746	7.49269882645494	1
X2923880	-4.49026704363034	-1.1295672062029	-3.21963668473869	-0.14106315268875	1
X2923881	-11.5524728864495	-1.56446607691442	-3.36821938760156	-6.61978742193344	1
X2923882	-4.22603106466196	-0.187518843910607	-3.3918880470446	-0.646624173706754	1
X2923883	2.48053814105474	-1.09545605623294	7.11447365789619	-3.53847946060852	1
X2923884	-31.3324696922492	1.95340025889506	-33.7892500508	0.50338009965577	1
X2923885	-3.31286166947268	1.04782645450751	6.02779316742054	-10.3884812914007	1
X2923886	-11.5967576408696	-1.09545605623294	-16.6317092413998	6.13040765676317	1
X2923887	-10.1844742623106	-1.05162459854288	-7.8408935593903	-1.29195610437748	1
X2923888	-4.61978599258454	1.91032944260503	-10.9425780506727	4.41246261548316	1
X2923889	-5.69040586978058	2.78395122385491	-10.6181966990755	2.14383960543999	1
X2923890	3.01128971225437	1.74638202169224	-0.532070515228421	1.79697820579056	1
X2923891	4.35631113762636	-2.99293171194089	6.86417417639664	0.485068673170602	1
X2923892	12.551954424672	-2.56146394919946	15.31647507164	-0.203056697768536	1
X2923893	8.34541252535636	-2.99217148841071	9.67811481434734	1.65946919941973	1
X2923894	-18.4392802193671	-3.96780956260661	-12.3989991971743	-2.07247145958608	1
X2923895	-11.5104441756851	-0.519554275296822	-10.1597672032442	-0.831122697144022	1
X2923896	-16.0590076994126	-3.96780956260661	-13.7137442240076	1.6225460872016	1
X2923897	1.42820986384257	-0.57442771957347	-4.20751190072392	6.21014948413997	1
X2923898	18.6880841504903	-4.25635458570206	13.2397635794025	9.70467515678988	1
X2923899	-11.3646645370633	-4.25635458570206	-7.27478579267656	0.166475841315288	1
X2923900	-9.28598591941327	-1.08958968407079	-13.2861285566845	5.08973232134199	1
X2923901	3.94962821822271	-0.924964008242725	1.52659256928767	3.34799965717779	1
X2923902	-12.2464613160765	0.366713775882329	-11.5030028386099	-1.11017225334893	1
X2923903	8.72211503418104	3.07904035325297	-0.206677886775977	5.84975256770405	1
X2923904	15.2885891486487	1.62330224443644	7.60825755761439	6.05702934659788	1
X2923905	13.9890576153914	-0.421257631421933	4.6593145656643	9.75100068114904	1
X2923906	-8.82238492021576	-1.95998830381499	-7.85457748074848	0.992180864347764	1
X2923907	-3.14000361105851	2.13410030306083	-7.39816622861357	2.12406231449418	1
X2923908	-12.5743895953828	1.62330224443644	-33.5286798476052	19.3309880077859	1
X2923909	30.2666912442531	1.85722377229342	20.9206173806042	7.48885009135543	1
X2923910	2.85161522356439	1.62330224443644	-0.902181979742591	2.13049495887059	1
X2923911	15.2144777783688	-1.95998830381499	16.6518482057994	0.522617876384435	1
X2923912	17.4644449043686	0.987503997555109	8.9492849925318	7.52765591428166	1
X2923913	3.40032435526342	-1.60475164856811	-1.02908772605809	6.03416372988961	1
X2923914	14.9834451108589	1.62330224443644	10.2528430161227	3.10729985029976	1
X2923915	14.2655787183298	2.35158586959824	2.29768545039439	9.61630739833721	1
X2923916	13.662009232977	3.07904035325297	1.48457318323223	9.09839569649176	1
X2923917	29.1011845342702	4.86372044325489	11.6385290780156	12.5989350129997	1
X2923918	26.8832297540676	0.504289424141225	24.6555331078014	1.72340722212493	1
X2923919	-11.2476089541318	-0.187518843910607	-13.2854302178903	2.22534010766911	1
X2923920	-4.75475305890313	4.27070637701131	-14.2910586595541	5.26559922363969	1
X2923921	16.0716902948771	4.53324704337363	1.18943415017471	10.3490091013288	1
X2923922	17.5829191921352	-0.145873566437144	9.00055303867294	8.72823971989934	1
X2923923	19.1692104274639	0.741585756091321	15.7240189255883	2.70360574578423	1
X2923924	23.8014248949274	-0.244734823949042	24.6928374441184	-0.646677725242039	1
X2923925	12.0476343716232	0.610723667270175	-2.53038515984982	13.9672958642028	1
X2923926	27.914430333544	0.628179179635603	15.856395872281	11.4298552816273	1
X2923927	9.35164051630594	0.488718721576252	4.93885580281162	3.92406599191808	1
X2923928	25.5297386383733	3.75140758932027	15.2781053191372	6.50022572991577	1
X2923929	15.8835423077705	0.610723667270175	11.4980090820374	3.7748095584628	1
X2923930	-6.91530800116515	2.36372730337751	-12.8642836038087	3.58524829926602	1
