<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2433816	14.9157306531846	0.456457640176613	6.81076155743483	-2.13588482258653	1
X2470751	-26.8194101004213	-0.790804408936818	14.0000097650843	5.81439316063458	1
X2482273	-73.5423919826033	0.98133126761809	-65.9997263042504	-10.4844748840142	1
X2449395	-5.98367538732602	-0.234412396451156	4.53502171662866	-3.39051274020665	1
X2442913	55.600091862329	-0.720272782540204	49.6888011626307	5.76991117251982	1
X2465584	-56.1017673489335	0.967611427235188	-44.7745538610406	-17.6049573814517	1
X2423383	20.8424473525931	1.02562830456339	4.4214201919413	-10.4623617938372	1
X2463936	59.9817837199021	-0.217490574586571	72.8368643334561	-1.63051941867831	1
X2421572	0.639333938205121	0.323842208318506	3.78896152038989	2.80896901055078	1
X2460529	-37.9860226119122	-0.683736800956411	-41.0711229136129	7.41922880263095	1
X2461388	26.3980514453191	2.23062993167848	8.80999075825597	0.887524556510535	1
X2472349	13.7667608732039	-0.964460738930654	-2.91714085679132	3.70267541613357	1
X2469659	-2.62764030913982	0.129103027991742	13.5352313154043	-11.1554681791174	1
X2470666	-19.8328225756306	-0.398344607759033	-27.2659901038337	-14.5834695225363	1
X2487364	2.18443078311197	-1.80640878402803	-9.60841025768046	11.3411021726792	1
X2484605	40.2221091208241	-1.81852079396813	25.8860946038727	7.17239021009662	1
X2460326	18.8007611432247	-1.45578145873185	3.32749168531456	-1.41099960343891	1
X2487469	-47.4852599503906	1.02143989443093	-60.4372197207984	-11.5444395608797	1
X2453095	-103.006925092518	0.651432395828111	-124.597721122206	-1.10252179071506	1
X2450504	-74.7820316218378	0.210636946029124	-75.1266046187481	2.93738629989538	1
X2463442	43.399387275291	2.50732435402207	26.9385720296495	0.63341698108009	1
X2482386	-50.7648631631892	1.29507239798245	-28.6850799187799	3.2733768503743	1
X2459566	-5.16476485842686	-0.134705393915667	-27.9675037047623	19.2698038234591	1
X2409179	68.6209065988696	0.368968853398226	49.2667111052628	0.587355319679629	1
X2424293	-73.9390114224716	-0.304830139087654	-91.4935164877245	-10.9759830132091	1
X2462683	-16.7040014360439	-0.972614219601359	19.1436245211222	-19.7538279587092	1
X2456153	-17.6247636867815	1.94639714580382	-20.5720624366246	-6.35619118348493	1
X2457556	-23.0709209572362	-0.836111540892483	-6.91233217953059	-5.81501066912753	1
X2450477	-11.055033028588	-0.520209003468877	16.1483641027673	-13.0246494566241	1
X2488433	-25.9119080945149	-0.80225734447263	-19.7349540661076	7.41234728332051	1
X2488404	-33.1170765024153	-0.910506657954679	-32.9546973153852	0.807846751546182	1
X2483880	-38.2847376973503	0.15057213896103	-57.1565486927212	-6.52455026703937	1
X2456416	22.4841726113267	1.97954232132857	13.995783240995	7.50995593800354	1
X2458540	2.40873047566848	-1.12941245258906	3.50756806739634	-6.67809542374899	1
X2487724	-27.3424136852426	0.800239237552456	-43.630260103496	-1.81086176163505	1
X2457387	17.365358003533	-1.80260138166287	45.8207155095775	3.15764835006103	1
X2487735	-63.504572801647	0.951302973552467	-50.1366387042181	-10.4119963013443	1
X2469794	-92.794573914589	2.09381524258123	-50.1492828496008	-10.8132242666737	1
X2456255	33.6713502878282	0.00454541830040733	39.5037817121655	-2.50226887025324	1
X2460427	-46.1333742196155	-0.158104838635044	-50.6233629918443	15.7084214708043	1
X2464731	8.05846148037943	0.392910841219568	3.75885168852972	-6.57994626271446	1
X2485148	-30.983844535069	0.936879786980931	-11.5284318857306	-10.236487151438	1
X2466938	-28.5428021787266	0.598431278860688	-24.6704773735228	0.0949640557663036	1
X2458341	51.5664316640727	-0.271207713021165	30.5698523629429	-0.770416873908532	1
X2468796	21.7010090171164	0.291052332251144	30.269578669356	-6.09197094144159	1
X2456093	44.2530796792355	-0.560315989182105	56.4481976797318	-0.492290947986631	1
X2460447	-38.8059930623488	0.597405545551998	-35.4386525219661	6.28287704842007	1
X2462596	-93.0361094587681	-0.233551615228864	-68.061878622619	-23.8028107301716	1
X2470379	-0.255368751344632	1.85773703547189	-17.448319228653	0.754023210959207	1
X2453901	3.87718829243847	1.787815328175	-21.0662265522822	0.237866451775109	1
X2423182	-45.988987575744	0.894191748325574	-50.3477755807006	-8.58120834124747	1
X2466967	-23.9555357940567	1.03298316159459	-36.3701489654873	-1.20149434198846	1
X2460325	-35.2715988702402	1.0296606807804	-43.5983202349974	3.83923443860252	1
X2458490	-110.897270591951	0.334789507389122	-102.743699343809	-15.4882584874718	1
X2463526	37.694509973815	0.927406635262502	39.5589211029042	9.47498377314883	1
X2460538	18.0748487920479	0.153376910215788	41.0165884147746	3.74803111557375	1
X2471277	-9.8983723794218	1.57092231749558	5.66396725856585	0.456323800632419	1
X2456309	-45.2858393645963	2.37564217179467	-72.0907829777084	-6.13949506929792	1
X2383432	11.0538335012088	2.79105068919967	-39.2743699028747	9.054607056634	1
X2458037	14.2480243247336	-0.139135152069246	18.7439859428247	-9.62224140388986	1
X2472874	-65.8898089136403	-1.17548379816261	-67.1288796474255	10.2741043702024	1
X2395939	-93.0247459323502	0.696606122549838	-85.7569655646383	-4.67260121961767	1
X2470727	-40.572161154443	-0.638800855604487	-36.545043399121	1.61849559396414	1
X2480835	-51.0932227665013	1.18967697174571	-46.5915328303156	-6.45716318611951	1
X2465347	-44.555216799226	1.2936594790892	-46.2141914533239	-10.3310033081129	1
X2456107	12.2946226255577	-2.14202823278722	27.4570163284691	-1.83662357006909	1
X2448756	-68.88285030603	0.196857977227207	-71.1403252539396	0.0191251255565595	1
X2451052	-78.1378073289073	2.88364015987997	-76.6131193729605	-0.895888526440404	1
X2416642	-26.407352296505	-0.511867357811243	-12.309762573479	-2.76337649702351	1
X2470927	-20.9037815726581	2.12243293357445	-28.4985240386822	0.0463921228175837	1
X2421571	-20.2581637804005	0.563431884483307	-14.8512717065983	2.08242906083769	1
X2472851	-36.9768238417471	0.658620355005837	-40.7723513092919	-5.97668930911582	1
X2470824	-49.8298455450723	1.32722143269659	-74.5078815904401	5.18321207340837	1
X2457385	37.4792868650024	-0.282543530473151	69.9261946082714	0.319886399986418	1
X2393339	-40.7091727665765	1.24904249351984	-17.6220846076122	-6.95304427432	1
X2465123	73.1243707239594	0.279185796755158	71.3297737273003	0.284061560652259	1
X2457745	-85.7118426446049	-0.945216647371425	-65.4132404751272	-3.26865027250848	1
X2487736	-73.4975490357935	0.964570824140604	-54.2012196770322	-14.5502549412866	1
X2485771	-29.0911968053398	0.317158786160126	-3.08674989489795	-3.84291770315456	1
X2452780	-23.7403868998699	0.57764223688979	-23.4621757760595	-8.87120135843805	1
X2469013	-22.7689649725101	1.1313593445703	-2.19513396624978	-9.12031416957313	1
X2465578	3.66622038189066	2.71591225690449	13.3377879799619	2.48223084115539	1
X2464992	28.1896811864208	-0.317780470340503	49.5923607526033	-13.5046572840566	1
X2470897	15.4704841639847	2.02887624815026	38.6444366011809	-5.06641401597538	1
X2458757	46.6990245809062	-0.516998894921176	36.1599177782939	1.97916613936648	1
X2463573	-16.5573547652364	-1.08236158412161	-14.3222508250569	-6.40037956680391	1
X2488115	-4.66675962620977	2.0071497113276	22.7208613347448	-8.81363189067077	1
X2453639	39.1457540410576	-1.33285159689801	46.7857048396779	-1.9381319440449	1
X2426878	10.0066797783209	0.303263546391501	7.59566495632524	-5.38764063409347	1
X2456173	-3.88029319173725	-1.15098315168895	10.6185843200768	4.26712396686534	1
X2464872	12.3098840082506	-2.09828095875412	-6.73308641382069	-0.19660001879314	1
X2459585	18.5012113131958	-0.540782933654009	-1.79479812834817	14.2865633728015	1
X2467545	-11.313491564834	1.32306187924308	-30.7243066804882	-9.26301787126388	1
X2448330	20.1569526567928	2.19706424495046	2.74382001725927	-8.96100525528951	1
X2482957	-43.8750437404836	1.50904106214897	-47.5749819127723	0.408343663492931	1
X2448345	-1.65401839660698	0.916474518805819	-15.1076122171292	1.42285372526369	1
X2466213	-41.849359555046	1.49663549623114	-25.0812478048409	-7.71625841773747	1
X2450138	-24.8153558058775	0.551076417625737	-21.3657678673534	-4.10151273675901	1
X2414279	-34.9702634984406	-0.296087424093831	-40.1687901090074	-4.44588656050806	1
X2470896	3.69380893248565	0.477757404197738	-7.38832320049388	-9.73975828244749	1
X2456231	53.0060075297805	1.40878284275921	59.7343943912934	-7.99581221426608	1
X2471370	5.07213714385401	1.35651497237525	-18.1052090156094	1.86008973234898	1
X2423649	6.59269712876764	-0.299576009568614	22.6194476293798	-4.68621094078938	1
X2393469	7.84469837929419	0.340989568304113	2.5841663850766	-5.79992771298928	1
X2463165	-0.635300089917867	2.33431469510882	4.65391569867429	-1.37084256663191	1
X2425084	-15.0041696440373	1.1083671069369	-18.1234797285593	-13.7570236388505	1
X2467491	5.3416446811194	1.81891445628722	9.33716764501588	-4.22883768284849	1
X2448626	1.48708045651582	0.880103008827454	24.6463830376101	3.49428479495015	1
X2416561	-33.6580628248581	-1.63119187503892	-51.8376964556548	-0.576686046014603	1
X2448424	-15.4015586822586	0.0835950365950171	-35.9305890438425	4.48918830272352	1
X2471328	-35.5176298660774	1.6835052621469	3.94308790842627	-1.41291988303165	1
X2456546	16.1171744984712	2.26534173407896	8.91298550133946	2.93578716396393	1
X2467393	-10.3304235973181	3.11401125456884	-10.6808213893666	-5.45902436326298	1
X2476005	-65.8369896993813	0.834392380576969	-51.0772735734816	-11.9036348684371	1
X2458286	49.298061059156	-1.76120267547364	52.1706504017856	-8.74537450751549	1
X2421124	-10.6311185420681	-0.0754327750792496	17.3722881416849	-12.6726169939845	1
X2454250	-40.9653393366722	2.94881833007299e-06	-32.6401026230111	-11.3191005196719	1
X2483091	-18.749444691707	0.7377631921701	-18.4244156049056	-5.52414064029988	1
X2448668	-2.3017509488131	1.11630028042788	13.6819505982577	1.47096722010171	1
X2484243	-48.7168119727827	-0.805180251467173	-0.0477987589945137	-0.902429748893433	1
X2397468	-51.9737632626332	1.45597099194453	-81.7662603099059	5.71054934570192	1
X2470826	-16.2426002888276	2.11305242041238	-9.92179169362678	-5.40051370649375	1
X2469224	-37.0082795742057	1.14028382297491	-32.0129610810151	-4.0798580765232	1
X2448375	-78.487452602718	1.15211406008632	-48.8106262388002	-16.8213947954226	1
X2456730	-8.80697319707011	0.148149949671123	-1.61810761421059	5.83127867434229	1
X2451690	-28.5806814398608	-0.422689884727598	-22.8903421096513	1.52137270768737	1
X2479870	-13.9509924404493	0.440436455250405	6.89325577176534	-13.0177899627397	1
X2451602	-131.95645568913	0.931806271087515	-124.634645889269	-14.2218420112072	1
X2462478	-19.987088137766	-0.851641293445805	-27.9962684481539	-3.15350158407469	1
X2480889	-4.96644945381016	-0.0991457108710289	-26.8184536098034	0.254979203762923	1
X2458511	51.7738381392666	-1.11424463359131	32.9290269927207	10.3399484100753	1
X2470722	18.5106370776013	-1.5064251473607	5.48707391761737	-3.71347420232354	1
X2469540	-7.8939168636202	2.91129126748343	-15.3151365146151	0.523002114892667	1
X2465323	-41.8518736042043	-0.620649782721287	-39.3173739045857	-8.68260243084969	1
X2482903	-59.5794640117514	1.13736090701347	-29.5210960717457	-6.40894154500799	1
X2439674	34.2332148475208	-0.504938146134472	25.9046797330693	9.94549922646943	1
X2486392	24.5454250698089	0.723271114194058	68.7652583884925	-15.0896647784325	1
X2467690	-10.9644988260846	0.215426221797703	-8.79987595252804	4.17024707568566	1
X2457994	-82.3136834327473	0.244725165292149	-40.8575942160378	-10.0917595782729	1
X2437865	-17.596534714328	1.61388405152945	-58.6512804624449	-1.85076439009329	1
X2455564	-9.38598380346604	-1.47972644624789	-22.8782477915676	-7.86370380807815	1
X2458075	-14.0487387339522	0.383895231375547	-42.7940324994045	-5.68914525850984	1
X2459068	-25.3335625742896	-0.64995284380763	-5.30865534767343	-1.18576049547741	1
X2467104	6.33492290122392	1.54757265809722	-9.73730689869758	2.81792421175014	1
X2462296	-14.6410147671737	-0.528171627029071	-2.82012302232585	-3.02375460468778	1
X2486865	-50.0707636332525	0.529223759082256	-51.8538812026565	4.35453679658469	1
X2484693	-38.2896404694524	0.215772139214611	-17.9979645864685	-8.06034030868861	1
X2416500	7.13227962687336	-1.44091788706542	-11.4185240021499	6.16868324336046	1
X2440529	-28.5159400728876	0.182665454740327	-58.2950393082523	-6.53678142736957	1
X2486370	-8.93065275170611	0.597417642921322	-2.92117311203701	-16.80693729954	1
X2442168	-36.9087703957868	1.48537687974908	-41.7976910166212	-2.15909564422304	1
X2417773	6.87912191088918	-1.20767899538882	1.47979802326262	-3.69232701442979	1
X2422162	-10.5507057198678	0.787952115740417	3.91116007059668	-6.40330937041522	1
X2472906	17.7318467959388	-1.5260061998044	10.3373096310049	3.13538721431987	1
X2454742	40.7202270462652	-0.793173323047075	5.75927408464166	-4.79918279513505	1
X2467565	31.1411160363584	-0.649894862223929	29.2666946420345	-1.8387872794683	1
X2459061	46.6903493781891	0.453257782849817	18.5860731576501	6.01899206873484	1
X2457532	29.3218674890427	1.76389240364228	38.8458919517395	-11.5357433899488	1
X2416588	25.4294292290408	1.58083715350921	3.29992393186306	5.31670479745942	1
X2488195	39.5180564767229	1.19978622195184	33.9720315303426	-6.44078384678951	1
X2484061	16.2629931070675	0.104970930149669	10.4274367479205	-9.54853126765154	1
X2422749	-31.7647950573405	0.498918707477893	-20.6419722319844	-14.1098087638674	1
X2457574	-51.9481823467451	0.257745694602348	-46.9173795732516	-11.0136225728447	1
X2421311	-63.2753160870007	0.756932250351678	-97.8856190896631	-6.65796577952182	1
X2455757	-47.779530039291	1.59718024202607	-37.4796791318909	-1.97789829645963	1
X2458391	19.5743946392232	-1.07257809177514	47.3173621775299	-9.24443900570182	1
X2159932	45.6963501350437	1.31765916997443	31.0927550417556	9.91017052715316	1
X2237267	21.1859084576995	1.62109924126364	-11.8954891984555	-7.84055507369482	1
X2245184	72.9652074006674	1.29102728227504	48.9639360741316	1.57954580729764	1
X2237842	37.9563150925759	3.36796180690663	8.93584590007806	10.7027177238591	1
X2222895	24.2596212343981	-1.18071413952098	1.19100719020239	1.838556179122	1
X2244898	112.574860318753	0.563897888474241	83.4940734618537	0.803641062042916	1
X2223077	41.0749195523087	0.616548745336683	0.437778401430803	5.74613233974428	1
X2193660	-31.6405740362793	-0.744897866009905	-36.9007324535626	-12.5797509580327	1
X2237245	-16.3295815988792	-1.07215763515245	-31.1186591730351	-4.06413492759791	1
X2244935	22.237072609733	1.50042513909052	9.05794999860097	-6.22121293372338	1
X2267362	40.3882859100175	-2.52194246144567	34.4535493463491	0.793898395555444	1
X2265741	19.2088646834143	-1.83715777171612	10.3608317040682	10.1042480733587	1
X2347756	33.876542674619	0.195479016743739	32.17827706359	-11.2162406785506	1
X2293107	74.1727993750486	-0.861479311811949	32.7285289426315	-2.65838284250113	1
X2350325	-43.120894140157	1.76523192478631	-64.2884240234473	5.83571645353045	1
X2337933	37.6733115314689	-2.46598615876185	46.9983052374481	7.17336362611353	1
X2352831	13.4105698891965	-1.34192087236384	28.5431298340611	6.52764426695066	1
X2301320	43.8644299717742	-1.56179088220062	33.7178046946358	17.317813002231	1
X2337967	26.2762323897578	0.175998196131094	8.44371714219943	4.18957207029113	1
X2274529	49.6167369344822	-0.961122221131453	59.2188584082902	5.19428434320359	1
X2274059	62.65377587229	-2.21295915640745	52.9447193459806	2.08083802676841	1
X2315885	5.97210822064001	-1.98735418926324	-11.767015436905	15.9778187701802	1
X2328354	47.41228815564	-1.4233504785419	84.7845086158539	-4.07644614887645	1
X2317170	19.4956348558768	-2.16872750669722	32.9663668602466	6.11898983914098	1
X2352862	-5.47104935944702	-0.491612980494331	10.802012000027	2.93142734151042	1
X2352287	-25.2949462226235	-0.515747428734161	-11.2014547442584	12.4471984244048	1
X2343972	-57.9781879767089	-0.771038500209387	-62.1829630567836	-1.01066448924364	1
X2346233	8.23223223036712	-0.690644638483656	10.2822865793595	2.76929782386176	1
X2341565	51.5556228233386	-0.830100159352314	7.74647135094649	9.0253055110316	1
X2289397	-4.45854562418969	-1.87891196035983	-22.5794348367293	4.0087956803794	1
X2354843	-7.56963552869794	-0.343872512562399	-25.7653446939751	0.0427164396634905	1
X2270112	47.2807627759116	2.15584287339622	45.5092380456153	14.9282373276522	1
X2265581	-4.87574856511301	-0.29098869886427	3.2390434425134	-18.3287816429216	1
X2343700	43.6316893535282	-1.67171230015675	65.0969933916468	-7.85282874997813	1
X2264637	29.5469268067497	-3.73835013731215	30.3152955287591	0.513950910036465	1
X2306356	21.390603674571	1.06293556707209	37.4107590114312	1.91992215604321	1
X2294649	-26.5718326429808	-2.10404572848435	-26.1364808623461	4.58921522347357	1
X2304820	64.5963655332198	-0.68745324984549	64.2698448101907	8.77326902349997	1
X2311251	58.3194309836788	-1.99284381669691	82.3412256916831	6.44623998892628	1
X2350279	35.8345309914897	-1.93399145893783	51.6782749780909	1.80275278758874	1
X2336374	45.186875706829	0.796984809799171	30.0635283023593	0.265683777349246	1
X2348003	-3.93407485870739	-0.796367186687228	2.15891903137136	1.80017631258168	1
X2345537	-55.2868122095122	-0.31448408504533	-37.1681936341671	-6.25462051540675	1
X2298245	64.3458463837451	-1.55209109865059	61.6457904453916	-3.81524797961741	1
X2356293	26.0075757717053	-0.649195121645574	37.4330469052358	5.52645817649175	1
X2323942	-11.3200202202916	1.16731058719195	-18.5784130947145	9.5949039335035	1
X2343906	-53.4236267103354	-1.43117246640996	-37.9450512016181	1.84381616617206	1
X2325397	-79.9833756707423	-2.10246893926146	-41.1527373688785	2.65581160543678	1
X2318127	38.7788105953802	0.290280901823042	51.3664515844018	2.61379747369575	1
X2328085	-19.743516498849	-1.40676290340861	-13.2821305643056	14.7583910968691	1
X2347644	94.6746677896218	-1.74068445370608	103.888341998947	7.51122972371092	1
X2264863	33.1609931518268	-0.0693570302010676	38.0745827120331	8.61041708582036	1
X2307669	34.6435740624864	-0.241312809356506	39.8653835629648	9.67849999098223	1
X2315341	63.1854653027482	0.53501888623627	42.4649252504598	8.7484655931141	1
X2315600	-51.3233545572291	-1.26387533644743	-43.4762145067687	3.20135237088772	1
X2372186	28.7424740013499	0.662360770821247	20.0191188284334	-8.68949211173834	1
X2325951	49.1380356357826	1.78437322973719	66.3799606176465	-15.0390261392045	1
X2306113	-64.480831657895	-1.35945122096255	-67.3583517896555	-2.49996847903976	1
X2328691	29.7774040963188	-0.362910572475497	14.9591964184088	-1.04601010051793	1
X2315267	-9.45988117150677	-1.92670501125765	-13.076758470235	1.17852958055893	1
X2514948	64.6724862494127	0.945678076383437	43.8861026487676	-3.93389359847113	1
X2505943	-20.7960419332393	-1.48934679101561	-12.169258610494	10.0895167329398	1
X2521930	-1.03862097807647	-1.31540851888098	-11.5952057421244	13.5503873415664	1
X2491964	26.0454542639352	-1.44973370257778	1.2824564961743	8.00853351411694	1
X2526921	6.50546573208659	-0.540119422391354	17.2810954172512	4.62166717101911	1
X2511248	43.1337490489191	-1.33270015885216	25.7667138721237	4.90263828283432	1
X2503827	42.5655447844734	0.907979914284922	12.6143424148289	7.38945491050825	1
X2513312	-48.9053534838603	-1.75587919886533	-37.4693090710852	-4.90818393431074	1
X2515045	37.1663643019451	-2.03548636302753	15.0876120165987	-3.40022836602389	1
X2493916	18.810506626969	-2.09433807439605	-9.06869716844362	15.0071313237629	1
X2490546	23.6954713153415	0.993433659152329	8.61929674744901	6.67044587879778	1
X2598486	14.6318065271268	-1.0915286775513	-6.60207132251337	0.2563580142551	1
X2510864	5.24307983245021	1.91810655185871	8.41887647964953	8.56682860294513	1
X2600553	-22.1336809831107	-2.38175852338953	-34.2927925854709	13.4925323490732	1
X2490080	28.83922536594	-1.95209913641264	36.3823020166448	4.2448366717596	1
X2493575	13.4123183097559	0.455394785935218	28.6909096607505	-4.43734956083726	1
X2525000	5.2364673293116	-1.43359602097158	-44.2359439887091	8.90171910778896	1
X2503401	39.5816933749158	-1.61605620186039	30.3706329206231	2.52884785560758	1
X2511229	39.6428469143289	-0.765606093812745	28.7402669190822	-10.0990747024584	1
X2597974	37.3414320837359	1.35013450176989	55.3628972568661	11.496049235948	1
X2511009	-0.788512651370975	-0.449326043655523	10.1567845830598	-8.90901364469886	1
X2597976	55.5042927706207	-1.90039727617216	43.0904041458967	16.0243939470007	1
X2500825	12.032714768956	-0.699643289738531	29.4207108573481	1.10711980334546	1
X2598179	31.3178600313675	0.47617353299979	41.1399316975313	11.7203295319692	1
X2597984	6.86623269671524	-1.11164125374501	3.56518705550786	4.25284710787978	1
X2588432	5.52220043591461	1.1201678511367	-17.6844071066322	21.6563998696681	1
X2507694	-5.45328206364917	-1.4774945071088	-11.6394419951161	-4.28375013474495	1
X2509732	42.1521155664229	-1.33871463033482	60.9731884866054	-8.9467854352446	1
X2510031	63.0556809879134	1.06679060757099	48.7386257353486	-5.78908363904669	1
X2594953	26.0934741759051	0.48750860057539	-4.15566503857719	7.43601159308169	1
X2563025	0.753524470235981	-1.02941005971731	41.6877599379627	-23.575062616417	1
X2493980	-8.00607654019948	0.707087088691402	-30.0554773929504	1.01276245203833	1
X2578433	-0.137692443211677	-1.66976523087285	38.0949021492617	1.56435709554294	1
X2599342	-20.2878096150127	1.50413741447211	-46.4706393885608	-1.79197264782861	1
X2493221	102.755628020967	-1.53315029166005	103.196047076045	-8.2690887512063	1
X2490423	37.14094023853	-1.83642531912824	15.6503656871469	9.1684451220241	1
X2574447	-15.9060329617355	-1.13406205600465	-26.5001354218903	2.60680999971464	1
X2509771	21.1743702218714	-1.33005205237539	14.8107304500603	-2.59514915066605	1
X2502571	5.33750979332215	-1.39830085141576	4.62475402842552	-2.17217343496988	1
X2512200	89.5422858627823	-2.80711152462124	65.7767882642866	1.50614061077926	1
X2526578	-2.771565104282	-0.310994422559943	22.4307251462192	2.84060134788159	1
X2569585	-5.70201697052058	-1.14628655740668	-13.6592922995717	4.20430928244839	1
X2494210	42.6749175523814	0.956100705368115	60.8675609137891	-1.44778768477031	1
X2506920	-79.9115325277025	0.151478732193002	-43.8639289260423	-11.091059829372	1
X2515048	-26.0826751299979	-1.63361334652549	4.34665594354384	7.15278222125931	1
X2574064	3.07927868334927	0.577204602447954	-26.6104165482632	-1.39690451305404	1
X2510897	23.2380644334033	-1.16465037683676	-4.18148519826134	2.49913858595964	1
X2522819	75.6590789572512	1.00515899117539	61.1193349834765	5.53037563797018	1
X2578249	-2.59147521549507	-0.611400756730177	10.993630006322	-7.09048234964038	1
X2506047	-65.3809274309039	-1.28499628916751	-72.3831708813352	-0.00890447561606056	1
X2519991	79.1021371213008	-2.09338452553151	80.3702417363427	5.4066136504145	1
X2509984	8.10959257209091	-1.51610392508144	-4.47449830991213	3.06850588988338	1
X2598075	14.1731069120125	0.996853984525661	17.0395744935513	0.094755033786833	1
X2511533	-6.02400860369412	-0.226082518530479	-34.1589156058137	6.55153828110288	1
X2524827	29.9831729971501	-0.372771408640697	-2.70624853802435	2.2745872310712	1
X2509254	107.406446186333	-0.454402316131618	102.165031101833	-1.44242258707702	1
X2503026	-44.2535879371676	-1.32014787282532	-40.9588851447805	4.05202066990082	1
X2507033	-1.49312167433031	-1.3464445541279	30.9669037771289	6.49883786910538	1
X2511423	18.4468447837867	1.11086486142122	-2.7765153986356	0.62097933814488	1
X2521455	32.451460796575	-0.903739267781262	31.8449635744183	0.992431449699848	1
X2564919	-37.8375140659624	-0.0840262631114387	-41.3270339531253	-7.6108162695798	1
X2491570	15.9516718333832	-0.107585162060041	17.2948603969291	-1.53087745960798	1
X2583327	-51.5465951976044	0.590660169347475	-24.505607990508	0.783529515259482	1
X2492692	16.2473329393892	1.46195117868691	3.29012858512187	-5.07419706729986	1
X2502951	18.0755117499863	1.89429576544944	40.5215272496656	-12.223951816671	1
X2530557	68.0890847069593	0.171369068986897	84.145737187949	10.5415448256429	1
X2520563	19.7436183387171	-1.30498690934598	-11.9319082491468	15.1964808568055	1
X2514947	5.54340871210904	1.45499823709734	12.6950415309027	-3.6283457155357	1
X2505633	-14.9574586144179	-1.42190970622984	-17.5153134027013	17.5389024638437	1
X2508939	-26.1859914701723	-1.22099159006582	-35.5452540913308	3.1743863741802	1
X2503931	-20.3273089219664	-0.755512381396286	2.71310561382112	-6.90600777833092	1
X2490493	48.204876689825	-1.29195149372366	55.2191767079087	10.3381867974087	1
X2509906	47.7827977409687	-1.74906396631165	57.382996717089	0.834008862366969	1
X2509084	-11.7514247828578	0.398355058403045	-11.0505239956715	-10.0759325279532	1
X2515187	16.6756588554628	1.14329273090872	19.9180009979668	5.94914069937201	1
X2503649	-71.3702878903843	-0.940327739777384	-30.1035076240162	-0.171569945078365	1
X2515388	16.6537489638243	-1.5918090662009	12.8100845296445	-1.1477230980061	1
X2491868	28.9050232759239	-1.89820897909898	31.8336958323723	1.79083542399928	1
X2489920	40.1004835525019	-1.62852723019541	56.5692281495609	-8.00619010962513	1
X2505204	38.9590587206353	-0.579841898385366	35.6172326352485	-1.90966319384621	1
X2507645	9.83072510477992	-2.20272615888141	6.3673397046269	4.71903374404106	1
X2493517	-17.8574206532329	1.44777989436615	-9.10010133238758	11.0987135280708	1
X2574232	-37.9077925032793	-1.5054027319359	-46.8541095396136	1.06900174746969	1
X2510834	4.8468247730922	1.69041098295323	4.42459884386579	7.50136719391988	1
X2586823	-19.727998799158	-0.664462335503131	-20.4251888179747	4.82770167732405	1
X2511492	11.5724403243855	1.07453030555707	33.4516038415748	-9.6985696538929	1
X2503356	15.0853883613578	-0.534113891393264	3.01189764688018	8.87056702450078	1
X2510979	-70.5936370527609	-0.830717400772117	-66.9260288493972	3.24638036402911	1
X2512219	18.9232912500009	-0.422035276556093	20.494982124241	0.867691184828174	1
X2490033	-39.4881208416259	0.948374023306396	-34.3752822089117	3.09252367967598	1
X2490056	0.671181188020157	-2.09846469012543	-17.2356202359488	5.62466369461256	1
X2515700	2.67702054251236	-1.98406427863535	30.044463217784	-7.38433958099855	1
X2503733	-35.6451783674587	-1.47387649183288	-48.5596676753517	-9.15311449071831	1
X2511236	-10.0507064675692	-0.648410121644384	-16.577955214721	8.77474739520058	1
X2503480	-34.3445794892392	-0.217600014354462	-11.472648173143	-4.88280302221309	1
X2493531	21.3297075459685	1.35407976862048	-6.63338749292781	4.86639722453189	1
X2504906	-8.15374438018144	-0.632592869727478	-8.24611080415531	-10.3767949050973	1
X2490693	61.0136945590787	0.991873682546062	52.170264745985	4.55553245424047	1
X2503862	54.2306162061924	-0.479823190110379	37.7121378124847	-0.34726145291492	1
X2514325	65.7816988210459	1.07789557211208	67.8821968014865	14.5451066285391	1
X2567227	47.1715768773759	0.953259523771186	7.3974449373535	4.50464844960562	1
X2526556	9.09968569574982	-0.603489735878782	2.01573107559574	-14.7970237269256	1
X2490116	-0.846777617909158	-1.03938475988376	38.077775919685	10.0254981310648	1
X2598146	-5.62770951600533	1.05439156523953	3.35443603820876	6.71799519625326	1
X2598080	43.4226016264126	2.88039234380649	39.8506644725407	21.349033907279	1
X2598421	-2.95270687165898	-0.89654910333823	-19.1076941479005	3.41665707233618	1
X2585271	72.9260671700078	-0.489419564402816	66.2270295536224	10.9482538700022	1
X2528534	114.524792795421	1.25967662021128	126.356305449854	9.44300719347296	1
X2490183	30.6719878317054	0.415725948121195	-15.4685669704665	-1.70511341929488	1
X2537184	-28.7200585552493	-0.682701699228325	-6.85450898338541	-0.142023301043926	1
X2499448	98.4456224492774	1.5876098757702	95.0183370358231	4.38582237738037	1
X2600338	-15.762721294721	0.404804186814828	2.24561604856553	-6.8047420970462	1
X2598011	-3.24626641245587	3.90763258102761	-8.04455293504173	1.50009778176126	1
X2573912	10.7802223667237	-0.311503555022569	-6.9224218062883	-3.07484324849844	1
X2523571	18.6313031209935	-1.84700415611703	17.3444628069389	3.41986096763902	1
X2503691	6.71556905965531	-1.87733299211007	1.44280011747099	-10.5556142010998	1
