<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2436808	-13.4796008226785	4.78533381750916	-31.6967755829279	13.4318409427403	1
X2477579	-26.4504718943243	1.87385759987609	-13.2468609030177	-15.0774685911827	1
X2488355	2.00555698396477	1.6390452107294	-1.12005120573669	1.4865629789721	1
X2394117	83.3366002691929	4.48986166476615	77.6156157412726	1.23112286315425	1
X2481006	8.90058576427488	6.0714181472962	1.24617411020798	1.58299350677049	1
X2435652	42.5271172489917	4.78533381750916	37.0383660228641	0.703417408618499	1
X2484855	27.6130813162523	-4.58225018613301	26.2431351384706	5.95219636391474	1
X2444987	32.3451408855309	-4.58225018613301	32.1409206533654	4.7864704182986	1
X2433258	-0.0966934943190516	1.6390452107294	-0.391705085380518	-1.34403361966796	1
X2487929	-16.4058011287623	2.78160354612416	-19.9996948459851	0.812290171098771	1
X2486195	-10.8610760705743	0.132879882817637	-20.3052619538286	9.3113060004367	1
X2484227	32.7363669183699	2.89545371712488	24.2391498636335	5.60176333761157	1
X2475184	106.554367187747	-0.465294464962519	96.4892796139974	10.5303820387116	1
X2444763	-0.663950396945677	-4.71485830379783	6.80293020774611	-2.75202230089382	1
X2472362	-7.65391017238947	-4.58225018613301	9.97012697042405	-13.0417869566805	1
X2431122	-41.0502433250067	-0.465294464962519	-40.3655224283096	-0.219426431734835	1
X2430295	-19.7948131928574	-0.768385503163918	-20.7506768706586	1.7242491809651	1
X2488271	40.0799107062226	4.78533381750916	34.9788630148275	0.315713873885894	1
X2473251	1.3406566786957	-4.58225018613301	2.72856964195028	3.19433722287847	1
X2472516	-45.3029474617624	-4.71485830379783	-44.111481471205	3.5233923132402	1
X2472242	-25.764143094433	-4.08110561324856	-21.9453795355809	0.262342054396307	1
X2440199	-41.9573699631138	1.87385759987609	-46.3729823933036	2.5417548303137	1
X2483963	37.6322378864968	2.89545371712488	36.8316551734962	-2.09487100412424	1
X2486232	-8.88527396161064	0.132879882817637	-14.7768628343509	5.75870898992266	1
X2485744	-21.624178980961	-2.00101204774289	-26.1782744140479	6.55510748082978	1
X2433407	-39.1747497452597	0.967772561508998	-24.3588195263874	-15.7837027803814	1
X2420601	7.90347814399552	0.132879882817637	14.9914398595669	-7.22084159838884	1
X2473306	3.8434490432602	1.87385759987609	-8.00546352382927	9.97505496721343	1
X2477725	-1.582921649943	-4.58225018613301	1.61673941201684	1.38258912417329	1
X2477917	-54.4114375991893	-4.58225018613301	-27.3119245197011	-22.5172628933552	1
X2430867	87.5440274438082	4.78533381750916	77.3949665994848	5.3637270268145	1
X2433077	22.3532422610119	1.62899105838533	18.8501689841029	1.87408221852358	1
X2413758	-12.0636962925389	2.78160354612416	-13.9558225494394	-0.889477289223628	1
X2389024	37.8390253088405	-2.4876242537077	41.8321798719975	-1.5055303094494	1
X2487559	-32.32161837682	-0.0615686271068835	-27.8514603145324	-4.40858943518076	1
X2471796	-10.1673206328356	-4.71485830379783	0.540413734699739	-5.99287606373738	1
X2393136	14.0378862116112	5.11048956520667	14.096017418611	-5.16862077220639	1
X2448997	9.87575941958256	1.6390452107294	0.14806079937082	8.08865340948233	1
X2396904	53.625908719941	-4.58225018613301	53.8817298067699	4.32642909930402	1
X2487970	-25.8288505932313	2.78160354612416	-32.0402337562338	3.42977961687833	1
X2474479	37.118575830324	1.87385759987609	25.1105355875918	10.1341826428562	1
X2419973	62.9199156599551	6.0714181472962	49.1301757435247	7.71832176913396	1
X2474662	-101.833815562721	-4.71485830379783	-117.117676070557	19.998718811634	1
X2429523	-6.4586680852559	-1.48415811976032	-22.1688624046303	17.1943524391346	1
X2440183	7.14808733577227	1.6390452107294	0.234178453718907	5.27486367132407	1
X2485487	-32.8480683880763	-4.71485830379783	-20.9652315307264	-7.16797855355224	1
X2420632	34.2551729220368	0.132879882817637	34.6456688681808	-0.523375828961464	1
X2421000	-27.9614138308167	-2.00101204774289	-24.8585466142457	-1.10185516882818	1
X2485713	-91.6557569986433	-2.00101204774289	-73.094200830728	-16.5605441201724	1
X2419565	22.6025997117499	6.0714181472962	1.2472145703401	15.2839669941135	1
X2471415	-72.0341789968141	3.12402265907655	-81.7665160956446	6.60831443975409	1
X2485915	-92.8127401948171	-2.4876242537077	-100.188618703367	9.8635027622572	1
X2483477	-4.12065902677325	1.87385759987609	-33.4437632172915	27.4492465906422	1
X2474977	-25.7034169925695	1.87385759987609	-32.7351766591634	5.15790206671781	1
X2473724	-8.03749927901367	-4.58225018613301	-2.57744444230251	-0.877804650578171	1
X2485327	56.6325510988552	4.78533381750916	36.7203088096074	15.1269084717387	1
X2424409	-54.2785938590049	-2.00101204774289	-57.5273751507686	5.24979333950672	1
X2384395	24.2315600348973	-4.71485830379783	29.2668286119391	-0.320410273243782	1
X2483446	-14.0351551144184	1.87385759987609	-39.2135601763851	23.3045474620906	1
X2421076	-15.0843959591197	-2.00101204774289	-9.87612371717183	-3.20726019420497	1
X2478053	8.35750344951228	-2.4876242537077	18.3574142271834	-7.51228652396337	1
X2475352	7.12334311337436	-2.52266982706299	-1.19580097188005	10.8418139123175	1
X2423672	-14.0276173689416	-2.47533986844653	-8.08669864637131	-3.46557885412385	1
X2480152	7.12834511829009	4.78533381750916	-0.643150565056346	2.9861618658373	1
X2389484	-12.6749902759875	1.87385759987609	-16.4259574191715	1.87710954330792	1
X2448739	23.190858184313	0.955217388761591	26.1892202067299	-3.95357941117874	1
X2487976	-48.376055044662	1.87385759987609	-57.6617856822036	7.4118730376656	1
X2477135	7.04479582677491	-4.58225018613301	-4.78671516956859	16.4137611824765	1
X2488505	-46.4182881904548	2.89545371712488	-51.7157708004183	2.4020288928385	1
X2474846	-88.9257810449684	-4.22741282140315	-76.3343382267505	-8.36402999681483	1
X2421098	-37.5809144310688	-5.01650177935914	-9.30665468646529	-23.2577579652443	1
X2478679	12.8769455300997	-2.00101204774289	20.3127635852324	-5.43480600738976	1
X2482400	17.1628989841708	4.78533381750916	10.1241442904449	2.25342087621654	1
X2473362	-11.2651761221949	1.87385759987609	-17.3423563977709	4.20332267569981	1
X2486520	-11.1676329829417	2.78160354612416	-17.3552787437	3.40604221463425	1
X2427456	-12.1959439422886	-4.71485830379783	-9.23118557240202	1.75009993391127	1
X2481570	-20.4871913397869	4.87515543970901	-44.9013962439918	19.5390494644959	1
X2427108	85.6178124374709	0.967772561508998	86.9511884917687	-2.30114861580693	1
X2476949	-63.5650675924763	-4.71485830379783	-59.2572594568139	0.407050168135415	1
X2446236	-115.330616737511	2.89545371712488	-114.329661156135	-3.89640929850132	1
X2485297	5.16933037767894	-0.465294464962519	6.18784042111881	-0.553215578477347	1
X2486227	20.4621464876391	-4.58225018613301	33.3023987506197	-8.25800207684768	1
X2413288	25.1257527974268	1.87385759987609	11.4681083647961	11.7837868327547	1
X2476413	-46.6375151290867	-4.08110561324856	-39.5366137785401	-3.01979573729797	1
X2385528	15.6264094735052	-4.08110561324856	5.45631400923547	14.2512010775183	1
X2481238	104.687508735527	3.33042485019971	86.4824747283041	14.8746091570237	1
X2484088	-17.9332888148775	2.89545371712488	-29.14061258649	8.31187005448768	1
X2475774	-29.2796535261804	1.62899105838533	-23.0228709004131	-7.88577368415264	1
X2445869	-58.9978192079774	0.132879882817637	-43.9090022649043	-15.2216968258907	1
X2470570	-11.5618587089458	0.967772561508998	-8.64922358857528	-3.88040768187947	1
X2441479	6.91648217324462	1.90118513146682	-4.63311609028564	9.64841313206343	1
X2433617	-19.2089742031549	1.87385759987609	-15.8582759698621	-5.224555833169	1
X2478422	-25.9976622938902	-4.58225018613301	-14.205244829175	-7.21016727858213	1
X2422797	-42.9579833580421	1.87385759987609	-46.3438794751221	1.51203851720376	1
X2480005	-43.4668498617161	0.602261106113435	-50.9108839007245	6.84177293289504	1
X2443210	-33.9882917249635	-4.01493839672457	-21.2210862685263	-8.75226705971262	1
X2484352	-4.99646962468047	2.89545371712488	-5.31757119156132	-2.57435215024405	1
X2472176	-50.7771185817341	-4.26221909006206	-23.3252506741322	-23.1896488175398	1
X2443020	-16.5866669756404	0.132879882817637	-18.678130118291	1.95858325983285	1
X2469166	-29.97194740408	3.33042485019971	-27.8942272222353	-5.40814503204437	1
X2420823	-49.1342379218816	1.90684054187001	-34.6894513192605	-16.3516271444909	1
X2488322	-28.4119205994559	4.78533381750916	-36.8511786958072	3.65392427884184	1
X2443233	35.9616370328477	6.0714181472962	12.9234974244835	16.9667214610679	1
X2472933	-51.2612009255747	-4.58225018613301	-45.4779316625519	-1.20101907688975	1
X2474068	86.4938737439892	6.0714181472962	75.3317120660123	5.09074353068075	1
X2474519	6.64400477190168	3.82506223718219	-1.34567691890793	4.16461945362737	1
X2478910	12.5270831477729	0.132879882817637	20.3187538100917	-7.92455054513653	1
X2473638	39.8905666304933	-0.768385503163918	28.6014495902394	12.0575025434177	1
X2406221	-7.40068895789523	0.518887676221014	3.54882374177181	-11.468400375888	1
X2484838	-23.0462729307476	-4.71485830379783	-12.0181974452845	-6.31321718166521	1
X2483914	-2.3399371131119	2.89545371712488	4.94550458527744	-10.1808954155141	1
X2488352	36.3596355484441	4.78533381750916	12.7588157650739	18.815485965861	1
X2479160	-52.5623880004833	-4.26221909006206	-26.4277610354586	-21.8724078749626	1
X2486432	-3.51051375319795	4.78533381750916	-15.4710732970049	7.1752257262978	1
X2447387	-82.2255678005538	1.87385759987609	-80.3776880112656	-3.72173738916427	1
X2430904	-27.2740472589336	2.78160354612416	-28.123672754277	-1.93197805078078	1
X2474644	41.1477760436008	1.87385759987609	15.5342087224062	23.7397097213185	1
X2443217	-78.9726507884541	3.23127133950551	-75.766843894926	-6.43707823303345	1
X2466851	26.0057276324181	-4.58225018613301	38.9028431370723	-8.31486531852121	1
X2486536	-11.2852971500355	1.87385759987609	-24.7154458166978	11.5562910667863	1
X2483508	9.11777030673505	2.96711924879473	1.40609711919321	4.74455393874717	1
X2472655	3.19625541830758	-4.58225018613301	18.1406104830956	-10.3621048786547	1
X2478113	37.0495407080376	-2.4876242537077	43.478647863032	-3.94148290128686	1
X2442429	32.6174489502774	-5.01650177935914	29.559053168626	8.07489756101068	1
X2443351	4.1370125761918	-2.47533986844653	2.15270646399659	4.45964598064183	1
X2436612	-25.5888842458232	1.6390452107294	-28.954652394152	1.72672293759957	1
X2446298	-60.2355813891391	-0.465294464962519	-69.1124910950491	9.34220417087256	1
X2469618	85.2040432991206	1.87385759987609	71.7759991346426	11.5541865646019	1
X2478115	27.3435732495511	1.32105710996028	21.9439674826939	4.07854865689699	1
X2483405	-28.7543129235627	-3.14719110163883	-40.4691593809155	14.8620375589916	1
X2413458	34.8591141395969	-2.4876242537077	39.4028558718803	-2.05611747857566	1
X2424151	-57.4189447431666	1.87385759987609	-69.6900451603236	10.3972428172809	1
X2486635	12.6282379467142	4.78533381750916	-10.2893970061311	18.132301135336	1
X2483902	-41.7974426170841	-2.4876242537077	-23.3227246257814	-15.9870937375948	1
X2427340	-32.6239783617386	0.132879882817637	-30.3198960329692	-2.43696221158702	1
X2475998	71.6293499058455	4.78533381750916	70.0395569657671	-3.19554087743052	1
X2480504	35.6194378309426	6.0714181472962	18.6353407183463	10.9126789652999	1
X2436598	-49.0636283690519	1.62899105838533	-46.9726550207953	-3.71996440664188	1
X2480156	34.839699000324	4.78533381750916	19.2655943182656	10.788770864549	1
X2390637	17.1564175911828	2.78160354612416	-4.36706918303492	18.7418832280936	1
X2456812	57.1632991687307	0.576161854189158	45.4399141383354	11.1472231762059	1
X2477265	-15.0350622039699	-2.00101204774289	-18.9782087471293	5.94415859090233	1
X2468151	39.5296722993491	3.33042485019971	37.6968293327284	-1.49758188357901	1
X2437150	28.8903127833062	1.6390452107294	11.3755340288288	15.8757335437479	1
X2436995	-56.7252449127096	1.90684054187001	-59.6110592733994	0.978973818819873	1
X2477318	-77.1867288526741	-2.4876242537077	-78.5783509513704	3.87924635240403	1
X2433697	50.818918377555	4.78533381750916	32.9632593273949	13.0703252326511	1
X2481929	-34.6079887473257	-0.0615686271068835	-31.5608462622077	-2.98557385801131	1
X2482499	-27.0852851909964	0.955217388761591	-32.4869415308456	4.44643895108776	1
X2488001	-43.0254230608388	4.78533381750916	-58.1013028288764	10.2905459505285	1
X2416814	-7.91426067485543	-2.52266982706299	-5.92240103605224	0.530810188259815	1
X2476043	58.7956991429902	6.0714181472962	38.7445947188972	13.9796862767967	1
X2483151	28.2655318551933	2.89545371712488	11.5664748333443	13.8036033047241	1
X2486177	-69.3535550780231	2.96711924879473	-62.6487913649998	-9.67188296181787	1
X2488179	-80.8408679492549	-4.58225018613301	-81.4277897818335	5.16917201871205	1
X2479925	-32.7703026793404	-2.4876242537077	-31.649821271255	1.36714284562233	1
X2478801	50.2540484744593	1.87385759987609	55.1989547890992	-6.81876391451597	1
X2445166	-11.5904339345255	-4.08110561324856	4.89117226931834	-12.4005005905953	1
X2483118	-45.2693796165513	-3.14719110163883	-51.2424036898266	9.12021517491415	1
X2480280	-74.3506376991368	-2.79821451682069	-57.5712416039677	-13.9811815783485	1
X2436875	-13.347483205001	0.132879882817637	-28.8533101298544	15.3729470420357	1
X2196678	-9.75060962154777	-4.71485830379783	-8.0457781469899	3.01002682923998	1
X2178513	0.069063005210019	1.85664428703454	-9.7296204896638	7.94203920783931	1
X2228733	-47.8357683186146	0.967772561508998	-42.8580538105473	-5.9454870695762	1
X2192821	-2.72032997744632	-4.26221909006206	10.3921730962615	-8.85028398364592	1
X2241823	-0.796312599736638	1.5547437293056	-9.06398498462761	6.71292865558533	1
X2161364	-71.1321860043974	1.5547437293056	-71.4646840547866	-1.22224567891633	1
X2162885	28.6163186059008	2.78160354612416	25.6918248528917	0.142890206884932	1
X2247573	20.0091752695516	0.132879882817637	20.3544302683186	-0.478134881584609	1
X2166510	53.980149291697	3.33042485019971	41.3008053688484	9.34891907264881	1
X2192835	17.0047230548686	1.32105710996028	5.74524988340699	9.93841606150134	1
X2372582	50.8821199872478	6.0714181472962	31.8021425678259	13.0085592721257	1
X2372311	-51.9043622478101	-4.71485830379783	-61.2468232905161	14.0573193465039	1
X2343347	78.1118624813349	3.33042485019971	71.2062193511007	3.57521828003466	1
X2373590	-20.3730684727331	-4.58225018613301	-10.8206226376465	-4.9701956489535	1
X2336367	-14.5221304194014	0.132879882817637	-32.5518268456657	17.896816543447	1
X2361087	56.276344332501	4.48986166476615	45.0073947869955	6.77908788073934	1
X2371625	-44.1194354501898	-4.26221909006206	-17.6976217522409	-22.1595946078868	1
X2374320	-37.9466086852661	-4.58225018613301	-17.7674386253444	-15.5969198737887	1
X2364213	21.7388265131815	6.0714181472962	23.7901028104425	-8.12269444455727	1
X2373124	18.5263100526462	-0.465294464962519	29.4954756591816	-10.5038711415728	1
X2373711	58.9519511562083	-4.08110561324856	56.2833442526174	6.74971251683981	1
X2371388	-11.975702815146	-0.465294464962519	-13.4861932382583	1.97578488807468	1
X2352830	0.282307018859864	-0.768385503163918	-1.43916792450245	2.48986044652639	1
X2343402	5.67409373714676	-5.01650177935914	21.1611539623429	-10.470558445837	1
X2348308	101.124694097709	1.6390452107294	93.6955885264391	5.79006036054087	1
X2280195	-19.3375360153093	2.89545371712488	-26.9203519439308	4.68736221149658	1
X2288858	-15.761382433527	-4.58225018613301	-18.1988155481563	7.01968330076231	1
X2298425	-19.8378124620366	-2.67699458480305	-26.4545593146795	9.29374143744589	1
X2374568	-11.4008118393926	-2.4876242537077	-1.97601591854001	-6.93717166714494	1
X2372200	-6.78232491531972	3.33042485019971	-10.7433501414338	0.630600375914457	1
X2274099	-28.1008590570456	0.967772561508998	-18.7828814921451	-10.2857501264095	1
X2372437	17.4617374593567	-4.58225018613301	34.5441643400875	-12.5001766945981	1
X2363130	51.4769915724612	4.78533381750916	31.1281118754953	15.5635458794566	1
X2303608	3.01543291614563	-4.26221909006206	31.1489366996618	-23.8712846934541	1
X2346338	17.0868935394645	-1.48415811976032	8.21582676932678	10.355224889898	1
X2343852	-15.4019596062255	-2.52266982706299	-12.260582160525	-0.618707618637557	1
X2373634	23.2437358366149	-4.26221909006206	32.9660587093903	-5.46010378271342	1
X2317284	-13.3204916117801	-3.4293482743918	-16.2717000280559	6.38055669066762	1
X2341094	63.7825808090456	4.78533381750916	22.6576552818413	36.339591709695	1
X2288901	43.4519158190036	0.955217388761591	30.5819112840563	11.9147871461856	1
X2265740	-79.1340844697979	-0.980267310863389	-67.732958774596	-10.4208583843385	1
X2356353	-20.4472060076294	-4.08110561324856	-15.4123277941862	-0.953772600194605	1
X2348613	26.1537525941511	1.32105710996028	22.9596022868837	1.87309319730719	1
X2296553	4.95806018826116	-0.99384144497028	11.1570065439569	-5.20510491072544	1
X2288418	-7.17623541465435	-4.26221909006206	14.8735133866059	-17.7875297111983	1
X2305415	26.0493510414839	-0.99384144497028	14.0346319325774	13.0085605538767	1
X2356428	67.2623330826806	-0.465294464962519	63.4734052564493	4.25422229119402	1
X2372940	40.7776734934152	-4.71485830379783	45.3334374385769	0.159094358636277	1
X2267888	-10.6184173837173	-3.28225346730628	-1.91486212845486	-5.42130178795624	1
X2280614	-28.050495159216	-4.08110561324856	-28.0558930279518	4.08650348198429	1
X2354109	16.198213191982	-4.26221909006206	39.4130115739921	-18.9525792919481	1
X2344303	29.9818464925399	-2.67699458480305	24.9183142021518	7.74052687519126	1
X2346017	37.1956533674244	-2.93566554470917	35.6903533637694	4.44096554836409	1
X2374515	-10.9652391308667	1.32105710996028	4.66300653112423	-16.9493027719511	1
X2310618	23.7250627701529	-4.08110561324856	12.8746845998568	14.9314837835449	1
X2288830	40.7516443760237	4.11602984018827	27.0267843895851	9.60883014625037	1
X2339152	25.1089457330338	1.6390452107294	14.4357439206536	9.03415660165076	1
X2374039	-59.2875419968601	-3.14719110163883	-60.6460913076083	4.50574041238718	1
X2373815	-23.7353010339022	-4.58225018613301	-20.3222794022022	1.16922855443299	1
X2345896	60.2760410222291	-0.465294464962519	59.6068311942125	1.13450429297927	1
X2565879	-5.7106310904343	-2.47533986844653	-7.41836608398756	4.18307486199982	1
X2542456	-42.0227448051099	1.6390452107294	-45.368227826248	1.70643781040879	1
X2537375	7.50982364261795	0.132879882817637	17.7419718666029	-10.3650281068025	1
X2501599	11.6306455888671	1.6390452107294	11.0398320921802	-1.04823171404241	1
X2571864	17.7472893364581	0.132879882817637	23.4343177313217	-5.81990827768122	1
X2566174	53.0065827683625	0.967772561508998	66.6031615929456	-14.5643513860922	1
X2596677	-75.5522103236903	-4.58225018613301	-58.9589250406814	-12.0110350968758	1
X2568847	0.94237377479554	-4.58225018613301	13.9444382620049	-8.41981430107627	1
X2506334	-50.4876984384209	-2.47533986844653	-46.8678738787284	-1.14448469124598	1
X2562613	-28.2785063557881	-4.58225018613301	-4.26436028631287	-19.4318958833422	1
X2518727	12.2494071105202	1.90118513146682	6.38805956531154	3.9601624137418	1
X2578240	-48.0046642474188	-2.51724415870593	-46.2670021168484	0.779582028135689	1
X2601664	41.6558368764654	-4.26221909006206	55.0720392157555	-9.15398324922821	1
X2500026	22.5398420240883	-4.71485830379783	24.830275295018	2.42442503286834	1
X2565637	9.17503592969586	0.955217388761591	16.9748584385665	-8.7550398976321	1
X2568675	7.0596637392195	-4.58225018613301	12.6899625317801	-1.04804860642733	1
X2540669	-8.54448684332174	-4.58225018613301	8.18898503222611	-12.1512216894149	1
X2594697	39.6054779640661	2.96711924879473	42.0806231797704	-5.44226446449896	1
X2572858	36.0630864811942	1.87385759987609	53.533950611296	-19.3447217299779	1
X2523907	-13.2960845024737	1.87385759987609	-3.20643882274761	-11.9635032796022	1
X2580067	37.3099955012205	-0.465294464962519	51.6077520715907	-13.8324621054077	1
X2596174	-1.69747791484052	1.13632234330236	-12.3521203622308	9.51832010408791	1
X2518636	4.61418884834476	-2.47533986844653	5.89780231771449	1.19172639907682	1
X2582400	-50.4184813871951	-0.891618395574589	-38.3474563890849	-11.1794066025357	1
X2572672	26.022826638615	1.62851646126231	36.0607653677604	-11.6664551904075	1
X2598137	63.4830970053343	1.87385759987609	72.4108513316357	-10.8016119261776	1
X2567354	33.1991732049861	3.33042485019971	22.326505039387	7.54224331539943	1
X2521911	-38.4032969210164	-2.47533986844653	-24.3082407877113	-11.6197162648586	1
X2569760	71.9699435820606	-0.465294464962519	72.3269555496776	0.10828249734582	1
X2498373	75.741298327775	0.132879882817637	82.1139982456471	-6.50557980069009	1
X2542829	-11.2485584367748	-4.26221909006206	9.65201164338996	-16.6383509901028	1
X2561416	-40.6197057671209	-4.58225018613301	-36.6430274499173	0.605571868929488	1
X2534446	34.9165890754745	1.85769095822628	21.2944470353943	11.764451081854	1
X2586746	-6.78636722611442	-2.4876242537077	1.04797315058212	-5.34671612298892	1
X2572808	39.0078286329885	4.78533381750916	30.7168928102721	3.50560200520738	1
X2570244	17.6895275008566	0.955217388761591	11.2492795158831	5.48503059621193	1
X2592111	-33.6317306507445	1.87385759987609	-44.8095418701315	9.30395361951103	1
X2562607	-65.8200322259199	-2.4876242537077	-62.4188757656896	-0.913532206522346	1
X2557393	-33.1824759516227	3.82506223718219	-53.1193318044033	16.1117936155984	1
X2502408	-4.08005244660084	-4.26221909006206	17.6868807353417	-17.5047140918805	1
X2554597	29.1977178246941	0.602261106113435	25.9029788119504	2.69247790663038	1
X2542197	46.2918694388983	4.78533381750916	41.0694434352911	0.437092186098012	1
X2522564	-18.6160547139616	-2.16514734614152	-25.0798969595649	8.62898959174492	1
X2595136	26.8586257913439	0.955217388761591	23.2035048997926	2.69990350278977	1
X2572777	40.986160347043	0.576161854189158	40.3444016411267	0.0655968517271552	1
X2503241	17.4325227280279	4.48986166476615	16.9675096375635	-4.02484857430173	1
X2551178	-1.58995845422669	-2.52266982706299	-7.81487017825588	8.74758155109213	1
X2590919	15.2049434691795	1.87385759987609	22.4739147221851	-9.14282885288176	1
X2574525	-14.7235579715145	1.87385759987609	-29.654744827763	13.0573292563724	1
X2570826	-14.3589244784877	-4.26221909006206	-7.34507952660169	-2.75162586182395	1
X2579678	8.28673006541766	-0.840716548506015	5.42759255468689	3.6998540592368	1
X2564561	-39.6573645079264	-4.71485830379783	-37.6846616605742	2.74215545644568	1
X2550073	25.7950819285447	-4.01493839672457	21.3959930921742	8.41402723309503	1
X2513681	41.0626224592991	4.78533381750916	36.6321360691875	-0.354847427397673	1
X2538960	44.157139376828	0.955217388761591	38.0537862802247	5.14813570784175	1
X2561377	-25.9547981532007	-4.58225018613301	-8.83460252414528	-12.5379454429222	1
X2532412	-35.444542407697	3.18036949243694	-42.1486105464076	3.52369864627379	1
X2565556	22.3333679488587	-4.71485830379783	26.5550764807278	0.493149771928279	1
X2552283	-37.1491738022166	-4.26221909006206	-22.3894903825212	-10.4974643296332	1
X2565179	-44.6962853531848	-3.14719110163883	-45.8229545754112	4.27386032386524	1
X2490871	-25.5834549390754	-0.99384144497028	-11.7095901901655	-12.8800233039395	1
X2574820	-21.4183010953816	-1.55057425861287	-12.593058201541	-7.27466863522772	1
X2564334	-70.5009402350928	-3.14719110163883	-68.0207954012534	0.667046267799295	1
X2594973	-50.1778922991058	1.5547437293056	-50.8490253920708	-0.883610636340663	1
X2565452	106.759109087635	0.955217388761591	103.567302292998	2.2365894058745	1
X2512178	-11.947610149103	6.0714181472962	-17.9481009559748	-0.0709273404242536	1
X2575464	3.79836651500051	0.602261106113435	12.31367188748	-9.11756647859292	1
X2585812	34.7755954558489	-1.55057425861287	50.2022472066111	-13.8760774921495	1
X2503744	-4.8453975192911	-2.67699458480305	-10.3928467045696	8.22444377008159	1
X2557572	97.531837606144	0.955217388761591	106.084293247235	-9.50767302985261	1
X2538767	21.9246590244172	4.78533381750916	10.364821801441	6.7745034054672	1
X2543449	-16.8915194722331	-0.99384144497028	-8.8495728719719	-7.04810515529095	1
X2572501	-17.2853630828652	-1.55057425861287	-4.2501346397867	-11.4846541844656	1
X2514269	-5.4991778075872	0.132879882817637	-16.4637734541726	10.8317157637678	1
X2505070	1.54550500914534	-1.48415811976032	5.67825471835014	-2.64859158944446	1
X2584498	-33.5005217905222	-3.28225346730628	-21.1361918957686	-9.08207642744727	1
X2597855	30.6742330710507	0.576161854189158	26.5209325700751	3.57713864678635	1
X2571964	-5.80652516137127	0.967772561508998	2.96181843088494	-9.73611615376524	1
X2553815	-26.7428682272559	0.967772561508998	-31.4301727794093	3.71953199064446	1
X2565952	15.3399792342938	0.955217388761591	23.9818648522292	-9.59710300669692	1
X2554909	-22.3994990187084	0.132879882817637	-4.50088764217664	-18.0314912593493	1
X2566600	58.9486948377092	3.33042485019971	43.7060966924603	11.9121732950492	1
X2569632	-14.9849922763641	1.87385759987609	-21.1122052278501	4.25335535160995	1
X2586864	-47.7921560687561	1.87385759987609	-50.4010562514497	0.735042582817531	1
X2521809	36.0786303320228	-2.47533986844653	35.44604088563	3.10792931483916	1
X2597884	37.1363621233187	0.955217388761591	26.7638387604824	9.41730597407481	1
X2536918	-50.6946513033781	0.955217388761591	-46.3395818900487	-5.31028680209107	1
X2519902	9.10652988842595	-1.08751061514449	-0.226079334417117	10.4201198379875	1
X2588067	-11.2921310508499	0.132879882817637	-4.65202615321247	-6.77298478045504	1
X2535231	-16.9045541493852	1.6390452107294	-17.6788941992587	-0.864705160855899	1
X2499804	-51.2132854437351	0.967772561508998	-44.8718402202696	-7.30921778497451	1
X2555773	-17.5479441299799	2.71944187555993	-11.8928184645446	-8.37456754099521	1
X2567788	16.9347873084449	2.90191523767151	6.67548816761936	7.35738390315405	1
X2598293	5.4816413547619	0.576161854189158	-1.69382114347068	6.59930064404338	1
X2599236	-4.99560835718808	0.576161854189158	-13.2157825374601	7.64401232608277	1
X2496607	-6.50124996051126	1.32105710996028	-6.0886592004593	-1.73364787001223	1
X2508470	0.115576078150077	-4.26221909006206	34.7805387793758	-30.4027436111639	1
X2516121	-34.3538349961988	-1.55057425861287	-15.4018860442983	-17.4013746932876	1
X2600487	8.25192531637441	-0.840716548506015	13.4398481436178	-4.34720627873742	1
X2577361	85.8006798583333	4.78533381750916	76.7484455129026	4.26690052792162	1
X2565354	-50.0151708364671	-0.768385503163918	-45.6620527145498	-3.58473261875322	1
X2493097	-78.9406773975218	-1.55057425861287	-62.2789746124708	-15.1111285264382	1
X2600777	6.56298444522421	0.576161854189158	11.1285489264834	-5.14172633544826	1
X2565276	62.1708547791018	1.87385759987609	34.0160080692666	26.2809891099588	1
X2579280	-50.0656922037775	-2.4876242537077	-47.4672236172911	-0.110844332778555	1
X2593987	2.11118373506978	4.78533381750916	1.48420589506892	-4.15835597750839	1
X2571683	-39.3553854531024	-4.26221909006206	-22.758607336859	-12.3345590261811	1
X2565864	-41.716101295278	-4.71485830379783	-39.6783977646905	2.67715477321017	1
X2524350	-33.4833879214804	-4.58225018613301	-11.2000021376417	-17.7011355977055	1
X2495391	2.76359261299141	0.132879882817637	3.43680584557287	-0.806093115399033	1
X2509171	62.0234006158229	0.132879882817637	63.8691874676086	-1.97866673460348	1
X2553263	-6.8063048278693	2.71944187555993	-7.5287692598556	-1.99697744357356	1
X2585869	-3.46780985306487	-2.47533986844653	6.04791322576793	-7.04038321038637	1
X2570659	14.0673700517087	0.132879882817637	18.9753555181267	-5.04086534923577	1
X2581426	-26.7374932507977	-4.58225018613301	-29.517691970197	7.36244890553239	1
X2532380	26.1379073249293	1.90118513146682	17.5285108714221	6.70821132204042	1
X2582406	-11.9526159362646	2.89545371712488	-12.4605157083829	-2.38755394500652	1
X2564583	-9.11520119913483	3.33042485019971	-11.3510747931395	-1.09455125619507	1
X2583040	35.0547733984152	1.6390452107294	32.4340854078226	0.981642779863253	1
X2550811	36.0030745796557	-2.75093077805125	30.2674288838151	8.48657647389199	1
X2506641	-32.5591284326782	-4.71485830379783	-30.8310847442538	2.98681461537338	1
